protocol,tracker,comparison_mode,method,available,appearance_threshold,eligible_source_tracklets,accepted_total,accepted_known,accepted_unknown,all_accepted_coverage,known_link_error_rate,known_link_precision,reference_ours_coverage,reference_ours_error,selection_scope
oracle_aabb,deepocsort,nearest_ours_coverage,controlled_cost_reciprocal,True,0.2,3619,939,939,0,0.25946394031500414,0.2736954206602769,0.7263045793397231,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,max_coverage_at_or_below_ours_error,controlled_cost_reciprocal,True,0.3,3619,991,991,0,0.27383255042829513,0.289606458123108,0.7103935418768921,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,fixed_threshold_0.30,geometry_reid_greedy_guard,True,0.3,3619,1203,1203,0,0.33241226858248135,0.341645885286783,0.6583541147132169,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,nearest_ours_coverage,geometry_reid_greedy_guard,True,0.15,3619,1031,1031,0,0.2848853274385189,0.2987390882638215,0.7012609117361784,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,max_coverage_at_or_below_ours_error,geometry_reid_greedy_guard,True,0.3,3619,1203,1203,0,0.33241226858248135,0.341645885286783,0.6583541147132169,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,fixed_threshold_0.30,geometry_reid_hungarian,True,0.3,3619,1183,1183,0,0.32688588007736946,0.3533389687235841,0.6466610312764159,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,nearest_ours_coverage,geometry_reid_hungarian,True,0.15,3619,1029,1029,0,0.28433268858800775,0.3236151603498542,0.6763848396501457,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,max_coverage_at_or_below_ours_error,geometry_reid_hungarian,True,0.3,3619,1183,1183,0,0.32688588007736946,0.3533389687235841,0.6466610312764159,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,fixed_threshold_0.30,com3d_reciprocal_guard,True,0.3,6751,2560,2560,0,0.3792030810250333,0.351171875,0.648828125,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,nearest_ours_coverage,com3d_reciprocal_guard,True,0.3,6751,2560,2560,0,0.3792030810250333,0.351171875,0.648828125,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,max_coverage_at_or_below_ours_error,com3d_reciprocal_guard,True,0.3,6751,2560,2560,0,0.3792030810250333,0.351171875,0.648828125,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,fixed_threshold_0.30,controlled_cost_reciprocal,True,0.3,6751,2841,2841,0,0.4208265442156717,0.21189721928898275,0.7881027807110172,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,nearest_ours_coverage,controlled_cost_reciprocal,True,0.15,6751,2619,2619,0,0.38794252703303217,0.16685757922871325,0.8331424207712868,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,max_coverage_at_or_below_ours_error,controlled_cost_reciprocal,True,0.3,6751,2841,2841,0,0.4208265442156717,0.21189721928898275,0.7881027807110172,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,fixed_threshold_0.30,geometry_reid_greedy_guard,True,0.3,6751,3424,3424,0,0.5071841208709821,0.2578855140186916,0.7421144859813084,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,nearest_ours_coverage,geometry_reid_greedy_guard,True,0.1,6751,2702,2702,0,0.40023700192564066,0.1624722427831236,0.8375277572168763,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,max_coverage_at_or_below_ours_error,geometry_reid_greedy_guard,True,0.3,6751,3424,3424,0,0.5071841208709821,0.2578855140186916,0.7421144859813084,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,fixed_threshold_0.30,geometry_reid_hungarian,True,0.3,6751,3345,3345,0,0.4954821507924752,0.25590433482810165,0.7440956651718984,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,nearest_ours_coverage,geometry_reid_hungarian,True,0.1,6751,2605,2605,0,0.3858687601836765,0.16276391554702496,0.837236084452975,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,ocsort,max_coverage_at_or_below_ours_error,geometry_reid_hungarian,True,0.3,6751,3345,3345,0,0.4954821507924752,0.25590433482810165,0.7440956651718984,0.3792030810250333,0.351171875,post-hoc descriptive grid; not a submitted operating-point selection
