bootstrap_ci95_lower,bootstrap_ci95_upper,bootstrap_repeats,bootstrap_seed,improved,max_delta,mean_delta,median_delta,method,metric,min_delta,scope,sequence_count,tracker,unchanged,worsened
1.672430897753243,2.870614711846542,10000,20260914,42,9.180327868852459,2.2466698358970376,1.827527224652787,geometry_reid_hungarian,IDF1,-0.2117231915310711,all_sequences,50,bytetrack,6,2
-54.6205,-24.84,10000,20260914,45,0.0,-38.38,-18.0,geometry_reid_hungarian,IDSW,-290.0,all_sequences,50,bytetrack,5,0
-0.0370726769374436,0.3768239977862113,10000,20260914,10,3.9257832176809444,0.15336678720146593,0.0,aflink_official,AssA,-1.596621849968713,all_sequences,50,deepocsort,32,8
-0.008455188345898921,0.20419280697676032,10000,20260914,10,2.278289329454047,0.08485846909007322,0.0,aflink_official,HOTA,-0.6122513314122742,all_sequences,50,deepocsort,32,8
0.04440448798694531,0.5211792174385024,10000,20260914,10,5.364626990779534,0.24874804989337393,0.0,aflink_official,IDF1,-0.8589589417625803,all_sequences,50,deepocsort,33,7
-1.02,-0.2,10000,20260914,11,0.0,-0.56,0.0,aflink_official,IDSW,-8.0,all_sequences,50,deepocsort,39,0
0.3680149557117699,1.4515128231012642,10000,20260914,32,12.604592150042507,0.8324644899903604,0.1954628801849907,com3d_reciprocal_guard,AssA,-1.3311290211720603,all_sequences,50,deepocsort,7,11
0.15860911627063418,0.7222781704252955,10000,20260914,32,6.982628205976958,0.3891293693118814,0.0892134235206754,com3d_reciprocal_guard,HOTA,-0.5134631867303128,all_sequences,50,deepocsort,7,11
0.4813639543522122,1.7007349826622626,10000,20260914,32,14.249790444258174,0.99785231959172,0.35359855522040107,com3d_reciprocal_guard,IDF1,-0.9537853355504637,all_sequences,50,deepocsort,9,9
-8.86,-4.38,10000,20260914,39,0.0,-6.48,-4.0,com3d_reciprocal_guard,IDSW,-41.0,all_sequences,50,deepocsort,11,0
0.21123766975683797,1.3460773132351123,10000,20260914,29,12.604592150042507,0.7051788919821876,0.05854002336651121,geometry_greedy,AssA,-2.007277703443606,all_sequences,50,deepocsort,6,15
0.09154185127152566,0.6700619947245174,10000,20260914,29,6.982628205976958,0.33361389444291717,0.03149836717495447,geometry_greedy,HOTA,-0.8116510778232495,all_sequences,50,deepocsort,6,15
0.37273412933975086,1.6442165240363462,10000,20260914,30,14.249790444258174,0.9221010932697637,0.22122381218689924,geometry_greedy,IDF1,-2.0456185486148257,all_sequences,50,deepocsort,9,11
-10.100499999999998,-4.76,10000,20260914,39,0.0,-7.24,-4.0,geometry_greedy,IDSW,-51.0,all_sequences,50,deepocsort,11,0
0.4621682301593348,1.5691480050423652,10000,20260914,32,12.604592150042507,0.9471191974674582,0.30326211376310397,geometry_reid_hungarian,AssA,-1.9998689535805454,all_sequences,50,deepocsort,7,11
0.20126304545247112,0.775956925801706,10000,20260914,32,6.982628205976958,0.44049618668172996,0.1334826087925265,geometry_reid_hungarian,HOTA,-0.8170630645811627,all_sequences,50,deepocsort,7,11
0.5384028929812743,1.7996423352807747,10000,20260914,32,14.249790444258174,1.0866678650729096,0.38398261688106317,geometry_reid_hungarian,IDF1,-2.2087660402221445,all_sequences,50,deepocsort,8,10
-11.58,-5.439500000000008,10000,20260914,39,0.0,-8.26,-4.5,geometry_reid_hungarian,IDSW,-60.0,all_sequences,50,deepocsort,11,0
-0.06626194973213428,0.9048735779475376,10000,20260914,7,11.084395214636274,0.3191322230216204,0.0,aflink_official,AssA,-1.571244534127942,all_sequences,49,ocsort,34,8
-0.019728456479537304,0.36687484312331176,10000,20260914,7,4.936947241691826,0.12548737353336692,0.0,aflink_official,HOTA,-0.42887046536895923,all_sequences,49,ocsort,34,8
-0.0012006895158008012,0.5711855225738843,10000,20260914,9,7.643758765778408,0.21238494115923912,0.0,aflink_official,IDF1,-0.7335959788072302,all_sequences,49,ocsort,38,2
-0.7959183673469388,-0.16326530612244897,10000,20260914,9,0.0,-0.4489795918367347,0.0,aflink_official,IDSW,-5.0,all_sequences,49,ocsort,40,0
1.0516684673084653,2.2801521642713514,10000,20260914,42,10.909585007291284,1.6203178509069869,0.9212593470171555,com3d_reciprocal_guard,AssA,-1.3537344323278404,all_sequences,50,ocsort,3,5
