bootstrap_ci95_lower,bootstrap_ci95_upper,bootstrap_repeats,bootstrap_seed,improved,max_delta,mean_delta,median_delta,method,metric,min_delta,scope,sequence_count,tracker,unchanged,worsened
0.5356090938891758,2.8406060449930215,10000,20260914,8,5.918496267058888,1.6385052291398654,1.5258350545084713,geometry_reid_hungarian,AssA,-1.9187256246004551,legacy12,12,bytetrack,2,2
0.33747344665810053,1.6577555444952412,10000,20260914,8,3.8567478112927773,0.9354093319934731,0.8901405165073086,geometry_reid_hungarian,HOTA,-0.8085841222101209,legacy12,12,bytetrack,2,2
1.1268451462727094,3.9068995445693315,10000,20260914,8,9.126511152732839,2.33533901424803,2.3154647239537596,geometry_reid_hungarian,IDF1,0.0,legacy12,12,bytetrack,4,0
-72.75,-18.5,10000,20260914,8,0.0,-43.166666666666664,-31.5,geometry_reid_hungarian,IDSW,-166.0,legacy12,12,bytetrack,4,0
-0.03956586028603872,0.07133111374584965,10000,20260914,1,0.26154741706811535,0.010588417819936973,0.0,aflink_official,AssA,-0.14507482104880864,legacy12,11,deepocsort,9,1
-0.020200461056360683,0.035753414870183325,10000,20260914,1,0.13109585452400552,0.00518431793794088,0.0,aflink_official,HOTA,-0.07406835720665583,legacy12,11,deepocsort,9,1
0.0,0.06689796748234239,10000,20260914,1,0.24529254743525541,0.022299322494114128,0.0,aflink_official,IDF1,0.0,legacy12,11,deepocsort,10,0
-0.2727272727272727,0.0,10000,20260914,1,0.0,-0.09090909090909091,0.0,aflink_official,IDSW,-1.0,legacy12,11,deepocsort,10,0
0.2554928962821649,6.215121473954132,10000,20260914,8,21.760779356545477,2.438191984604979,0.24646201140932789,com3d_reciprocal_guard,AssA,-0.5820105820105876,legacy12,12,deepocsort,2,2
0.14230547607872496,3.179906104057745,10000,20260914,8,11.16222890655213,1.2517020047508913,0.12245408061936303,com3d_reciprocal_guard,HOTA,-0.19596846257370792,legacy12,12,deepocsort,2,2
0.34074857479446524,4.327829218548687,10000,20260914,8,14.336917562724011,1.84463456871066,0.4138249851748057,com3d_reciprocal_guard,IDF1,0.0,legacy12,12,deepocsort,4,0
-15.583333333333334,-4.583333333333333,10000,20260914,8,0.0,-9.916666666666666,-8.5,com3d_reciprocal_guard,IDSW,-27.0,legacy12,12,deepocsort,4,0
0.24992309170551474,6.58552358505457,10000,20260914,8,23.141347712920286,2.564176365155087,0.2857659519955078,geometry_greedy,AssA,-0.5820105820105876,legacy12,12,deepocsort,2,2
0.13470753736286478,3.3533958662470362,10000,20260914,8,11.797152658649757,1.3100114423611873,0.14299093931072804,geometry_greedy,HOTA,-0.19596846257370792,legacy12,12,deepocsort,2,2
0.334690723351675,4.694315481648207,10000,20260914,8,15.77060931899642,1.9601727202902997,0.4138249851748057,geometry_greedy,IDF1,0.0,legacy12,12,deepocsort,4,0
-17.083333333333332,-5.083333333333333,10000,20260914,8,0.0,-10.916666666666666,-9.5,geometry_greedy,IDSW,-30.0,legacy12,12,deepocsort,4,0
0.33564241336463285,6.50526797578784,10000,20260914,8,21.998874594640725,2.643750406324084,0.2313030869378636,geometry_reid_hungarian,AssA,-0.5820105820105876,legacy12,12,deepocsort,2,2
0.17902862168143244,3.323044924522456,10000,20260914,8,11.272235204397028,1.353369675754043,0.11578305486965235,geometry_reid_hungarian,HOTA,-0.19596846257370792,legacy12,12,deepocsort,2,2
0.38612670505650776,4.717692152363042,10000,20260914,8,15.053763440860223,2.055287049851833,0.3200366582142635,geometry_reid_hungarian,IDF1,0.0,legacy12,12,deepocsort,4,0
-18.91875,-5.416666666666667,10000,20260914,8,0.0,-11.916666666666666,-10.0,geometry_reid_hungarian,IDSW,-37.0,legacy12,12,deepocsort,4,0
-0.03375476173874148,0.33297150930186065,10000,20260914,1,1.3392282361691379,0.09851521602742386,0.0,aflink_official,AssA,-0.13501904695496592,legacy12,12,ocsort,9,2
-0.014319163141177427,0.21185670935405584,10000,20260914,1,0.8532396014744563,0.06487705472792064,0.0,aflink_official,HOTA,-0.05727665256470971,legacy12,12,ocsort,9,2
0.0,0.2702291690856858,10000,20260914,2,1.0695187165775408,0.09197604965609567,0.0,aflink_official,IDF1,0.0,legacy12,12,ocsort,10,0
