AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
18.414697985855533,9.228918144815882,180,24,1,13.029517938978488,12.903225806451612,2,-1.9801980198019802,22,confirmation38,0,geometry_reid_greedy_guard,46,data27-1,ocsort,202,True
15.094392000590256,9.228918144815882,180,24,1,11.798219379822457,9.67741935483871,3,-2.4752475247524752,22,confirmation38,0,no_refinement,46,data27-1,ocsort,202,True
15.094392000590256,9.228918144815882,180,24,1,11.798219379822457,9.67741935483871,3,-2.4752475247524752,22,confirmation38,0,regr_t_reliable_motion_min5,46,data27-1,ocsort,202,True
18.414697985855533,9.228918144815882,180,24,1,13.029517938978488,12.903225806451612,2,-1.9801980198019802,22,confirmation38,0,regr_temporal_risk_05,46,data27-1,ocsort,202,True
18.414697985855533,9.228918144815882,180,24,1,13.029517938978488,12.903225806451612,2,-1.9801980198019802,22,confirmation38,0,regr_v1,46,data27-1,ocsort,202,True
2.9393214920163437,4.63627858389297,874,19,33,3.6397607416401803,5.934718100890208,18,2.3579849946409435,59,confirmation38,0,geometry_reid_greedy_guard,78,data31-1,bytetrack,933,True
1.496381223012066,4.63627858389297,874,19,33,2.553197985111254,3.5608308605341246,33,0.7502679528403001,59,confirmation38,0,no_refinement,78,data31-1,bytetrack,933,True
2.9393214920163437,4.63627858389297,874,19,33,3.6397607416401803,5.934718100890208,18,2.3579849946409435,59,confirmation38,0,regr_t_reliable_motion_min5,78,data31-1,bytetrack,933,True
2.9393214920163437,4.63627858389297,874,19,33,3.6397607416401803,5.934718100890208,18,2.3579849946409435,59,confirmation38,0,regr_temporal_risk_05,78,data31-1,bytetrack,933,True
2.296705108763709,4.63627858389297,874,19,33,3.1953116055422814,4.945598417408506,22,1.929260450160772,59,confirmation38,0,regr_v1,78,data31-1,bytetrack,933,True
42.30999864503476,28.594711585661525,539,94,41,34.77645286067232,51.51301900070373,2,31.939978563772776,394,confirmation38,0,geometry_reid_greedy_guard,488,data31-1,deepocsort,933,True
42.30999864503476,28.594711585661525,539,94,41,34.77645286067232,51.51301900070373,2,31.939978563772776,394,confirmation38,0,no_refinement,488,data31-1,deepocsort,933,True
42.30999864503476,28.594711585661525,539,94,41,34.77645286067232,51.51301900070373,2,31.939978563772776,394,confirmation38,0,regr_t_reliable_motion_min5,488,data31-1,deepocsort,933,True
42.30999864503476,28.594711585661525,539,94,41,34.77645286067232,51.51301900070373,2,31.939978563772776,394,confirmation38,0,regr_temporal_risk_05,488,data31-1,deepocsort,933,True
42.30999864503476,28.594711585661525,539,94,41,34.77645286067232,51.51301900070373,2,31.939978563772776,394,confirmation38,0,regr_v1,488,data31-1,deepocsort,933,True
1.59842132144989,1.8354242282023936,909,7,3,1.6945667462314877,2.6970954356846475,10,0.7502679528403001,24,confirmation38,0,geometry_reid_greedy_guard,31,data31-1,ocsort,933,True
1.2205583483537041,1.8354242282023936,909,7,3,1.4779163126384716,2.2821576763485476,14,0.3215434083601286,24,confirmation38,0,no_refinement,31,data31-1,ocsort,933,True
1.59842132144989,1.8354242282023936,909,7,3,1.6945667462314877,2.6970954356846475,10,0.7502679528403001,24,confirmation38,0,regr_t_reliable_motion_min5,31,data31-1,ocsort,933,True
1.59842132144989,1.8354242282023936,909,7,3,1.6945667462314877,2.6970954356846475,10,0.7502679528403001,24,confirmation38,0,regr_temporal_risk_05,31,data31-1,ocsort,933,True
1.5986210429358876,1.8354242282023936,909,7,3,1.6946801219949097,2.6970954356846475,10,0.7502679528403001,24,confirmation38,0,regr_v1,31,data31-1,ocsort,933,True
15.309706116787435,26.219439856570283,419,20,74,20.01952478962258,29.508196721311474,21,29.98477929984779,238,confirmation38,0,geometry_reid_greedy_guard,258,data33-1,bytetrack,657,True
4.080563430433854,26.219439856570283,419,20,74,10.250143531302486,8.961748633879782,107,16.894977168949772,238,confirmation38,0,no_refinement,258,data33-1,bytetrack,657,True
15.309706116787435,26.219439856570283,419,20,74,20.01952478962258,29.508196721311474,21,29.98477929984779,238,confirmation38,0,regr_t_reliable_motion_min5,258,data33-1,bytetrack,657,True
15.309706116787435,26.219439856570283,419,20,74,20.01952478962258,29.508196721311474,21,29.98477929984779,238,confirmation38,0,regr_temporal_risk_05,258,data33-1,bytetrack,657,True
6.676807225998845,26.219439856570283,419,20,74,13.182077635835935,15.300546448087433,67,22.98325722983257,238,confirmation38,0,regr_v1,258,data33-1,bytetrack,657,True
53.6150650225016,57.62925641470644,143,22,24,55.52145063268913,76.78122380553228,10,73.36377473363774,514,confirmation38,0,geometry_reid_greedy_guard,536,data33-1,deepocsort,657,True
41.01047287245909,57.62925641470644,143,22,24,48.53882242671217,62.531433361274104,17,72.29832572298326,514,confirmation38,0,no_refinement,536,data33-1,deepocsort,657,True
53.6150650225016,57.62925641470644,143,22,24,55.52145063268913,76.78122380553228,10,73.36377473363774,514,confirmation38,0,regr_t_reliable_motion_min5,536,data33-1,deepocsort,657,True
53.6150650225016,57.62925641470644,143,22,24,55.52145063268913,76.78122380553228,10,73.36377473363774,514,confirmation38,0,regr_temporal_risk_05,536,data33-1,deepocsort,657,True
53.6150650225016,57.62925641470644,143,22,24,55.52145063268913,76.78122380553228,10,73.36377473363774,514,confirmation38,0,regr_v1,536,data33-1,deepocsort,657,True
7.532466721865817,8.575161720361907,587,15,17,7.946127026003389,10.242587601078167,16,5.93607305936073,70,confirmation38,0,geometry_reid_greedy_guard,85,data33-1,ocsort,657,True
6.153769032923195,8.575161720361907,587,15,17,7.109396727979778,6.738544474393531,24,4.71841704718417,70,confirmation38,0,no_refinement,85,data33-1,ocsort,657,True
7.532466721865817,8.575161720361907,587,15,17,7.946127026003389,10.242587601078167,16,5.93607305936073,70,confirmation38,0,regr_t_reliable_motion_min5,85,data33-1,ocsort,657,True
7.532466721865817,8.575161720361907,587,15,17,7.946127026003389,10.242587601078167,16,5.93607305936073,70,confirmation38,0,regr_temporal_risk_05,85,data33-1,ocsort,657,True
7.532466721865817,8.575161720361907,587,15,17,7.946127026003389,10.242587601078167,16,5.93607305936073,70,confirmation38,0,regr_v1,85,data33-1,ocsort,657,True
13.364703602143809,19.980701394995133,8591,652,1511,15.625894958720385,14.0041822444712,1893,6.104553119730186,3269,confirmation38,0,geometry_reid_greedy_guard,3921,data34-1,bytetrack,11860,True
7.060323315877161,20.011575462308738,8591,652,1511,11.346245077523317,8.161713452886382,2160,3.853288364249578,3269,confirmation38,0,no_refinement,3921,data34-1,bytetrack,11860,True
8.54556256487908,19.96837338669128,8591,652,1511,12.62958339443172,12.458019136936823,1892,6.112984822934233,3269,confirmation38,0,regr_t_reliable_motion_min5,3921,data34-1,bytetrack,11860,True
13.484722994574948,19.96837338669128,8591,652,1511,15.705596462586469,14.194284265889362,1868,6.315345699831367,3269,confirmation38,0,regr_temporal_risk_05,3921,data34-1,bytetrack,11860,True
9.99764302979748,19.98518116477231,8591,652,1511,13.46017490278934,10.189468348013433,2085,4.485666104553119,3269,confirmation38,0,regr_v1,3921,data34-1,bytetrack,11860,True
47.703762255805145,39.770979317170095,5288,914,562,42.27742513303286,54.543574899203975,144,46.492411467116355,6572,confirmation38,0,geometry_reid_greedy_guard,7486,data34-1,deepocsort,11860,True
46.31864130575587,39.79315951824994,5288,914,562,41.59166566979072,53.08590923188255,199,46.02866779089376,6572,confirmation38,0,no_refinement,7486,data34-1,deepocsort,11860,True
47.54202167546436,39.7805326893162,5288,914,562,42.20206077761861,54.357489920396986,145,46.48397976391231,6572,confirmation38,0,regr_t_reliable_motion_min5,7486,data34-1,deepocsort,11860,True
