class_name,component_guard_rejections,family,guard_and_no_guard_outputs_identical,input_duplicate_frame_identity_count,maximum_indegree,maximum_outdegree,proposal_cycle_present,protocol,reciprocal_proposal_count,sequence,strict_time_order_violations,temporal_candidate_count,tracker
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-1,0,1,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-1,0,5,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-2,0,112,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data42-2,0,159,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data42-2,0,124,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data42-2,0,86,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data42-2,0,27,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data42-2,0,22,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,33,data42-2,0,2527,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,29,data42-2,0,935,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,24,data42-2,0,1395,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-2,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-2,0,5,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-2,0,5,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-3,0,58,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data42-3,0,112,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data42-3,0,18,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data42-3,0,9,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data42-3,0,25,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data42-3,0,3,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,7,data42-3,0,439,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,16,data42-3,0,433,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data42-3,0,8,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-3,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-3,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-3,0,2,deepocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-3,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-3,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-3,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,18,data46-11,0,2107,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,25,data46-11,0,1666,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-11,0,24,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,40,data46-11,0,3440,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,56,data46-11,0,3898,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data46-11,0,4,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,78,data46-11,0,8695,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,48,data46-11,0,2074,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data46-11,0,72,deepocsort
van,0,confirmation38,True,0,1,1,False,oracle_aabb,9,data46-11,0,161,bytetrack
van,0,confirmation38,True,0,1,1,False,oracle_aabb,8,data46-11,0,166,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-11,0,0,deepocsort
truck,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data46-11,0,4,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-11,0,1,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-11,0,0,deepocsort
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,22,data46-11,0,1121,bytetrack
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,18,data46-11,0,663,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-11,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data46-11,0,35,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data46-11,0,40,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-11,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,0,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data46-12,0,1,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,0,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data46-12,0,23,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,12,data46-12,0,165,ocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,69,data46-12,0,6954,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,54,data46-12,0,3656,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data46-12,0,80,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,4,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,4,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,4,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,0,deepocsort
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data46-12,0,12,bytetrack
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data46-12,0,8,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data46-12,0,19,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data46-12,0,26,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data46-12,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data47-1,0,12,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data47-1,0,4,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-1,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data47-1,0,261,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data47-1,0,126,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data47-1,0,10,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-2,0,11,bytetrack
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-2,0,27,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-2,0,5,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,13,data47-2,0,619,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data47-2,0,80,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data47-2,0,6,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,19,data47-2,0,925,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,7,data47-2,0,77,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data47-2,0,6,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-2,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-2,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-2,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data47-2,0,82,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data47-2,0,37,ocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data47-2,0,6,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,14,data47-3,0,501,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,7,data47-3,0,203,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data47-3,0,48,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,20,data47-3,0,1280,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,14,data47-3,0,277,ocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-3,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,14,data47-3,0,534,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,7,data47-3,0,76,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data47-3,0,12,deepocsort
van,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data47-3,0,3,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-3,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-3,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-3,0,3,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-3,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-3,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,13,data47-3,0,104,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data47-3,0,32,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-3,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-4,0,62,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data47-4,0,50,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data47-4,0,25,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,7,data47-4,0,58,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data47-4,0,1,ocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-4,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data47-4,0,142,bytetrack
pedestrian,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-4,0,0,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data47-4,0,37,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-4,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-4,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-4,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-4,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-4,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data47-4,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data48-1,0,0,bytetrack
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data48-1,0,0,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data48-1,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,12,data48-1,0,1170,bytetrack
