aflink_model_scoring_included,aflink_selected_edge_count,candidate_build_ms,class_name,descriptor_extraction_included,family,fixed_gated_edge_count,hungarian_dense_matrix_bytes,method,protocol,repeat_count,sequence,solver_ms_max,solver_ms_mean,solver_ms_median,solver_ms_min,temporal_candidate_count,tracemalloc_peak_bytes,tracker,tracklet_count
False,0,0.002668,car,False,confirmation38,0,0,aflink_cached_no_dedup,official_detector,5,data39-2,0.001234,0.0010004,0.000972,0.00089,0,304,ocsort,0
False,0,0.002668,car,False,confirmation38,0,0,aflink_cached_overlap_safe,official_detector,5,data39-2,0.002112,0.0017234,0.001608,0.001538,0,680,ocsort,0
False,0,0.002443,car,False,confirmation38,0,0,geometry_greedy,official_detector,5,data39-2,0.002375,0.0020422,0.001948,0.001799,0,680,deepocsort,0
False,0,0.002443,car,False,confirmation38,0,0,geometry_reid_greedy_guard,official_detector,5,data39-2,0.002083,0.0019266,0.001939,0.001739,0,680,deepocsort,0
False,0,0.002443,car,False,confirmation38,0,0,com3d_reciprocal_guard,official_detector,5,data39-2,0.003648,0.0031533999999999998,0.003115,0.00278,0,704,deepocsort,0
False,0,0.002443,car,False,confirmation38,0,0,geometry_reid_hungarian,official_detector,5,data39-2,0.002403,0.0022808000000000004,0.00223,0.002195,0,680,deepocsort,0
False,0,0.002443,car,False,confirmation38,0,0,controlled_cost_greedy,official_detector,5,data39-2,0.002637,0.0021306,0.002007,0.001897,0,680,deepocsort,0
False,0,0.002443,car,False,confirmation38,0,0,controlled_cost_reciprocal,official_detector,5,data39-2,0.003322,0.0030256,0.002939,0.002924,0,808,deepocsort,0
False,0,0.002443,car,False,confirmation38,0,0,aflink_cached_no_dedup,official_detector,5,data39-2,0.001229,0.0009862,0.000929,0.000839,0,304,deepocsort,0
False,0,0.002443,car,False,confirmation38,0,0,aflink_cached_overlap_safe,official_detector,5,data39-2,0.001704,0.0016226,0.001607,0.001529,0,680,deepocsort,0
False,0,0.002149,bike,False,confirmation38,0,0,geometry_greedy,official_detector,5,data39-2,0.002477,0.0021102,0.002074,0.001831,0,680,bytetrack,0
False,0,0.002149,bike,False,confirmation38,0,0,geometry_reid_greedy_guard,official_detector,5,data39-2,0.002288,0.0020096,0.002006,0.001825,0,680,bytetrack,0
False,0,0.002149,bike,False,confirmation38,0,0,com3d_reciprocal_guard,official_detector,5,data39-2,0.003553,0.0029752,0.002823,0.002753,0,704,bytetrack,0
False,0,0.002149,bike,False,confirmation38,0,0,geometry_reid_hungarian,official_detector,5,data39-2,0.002665,0.0023152,0.00224,0.002165,0,680,bytetrack,0
False,0,0.002149,bike,False,confirmation38,0,0,controlled_cost_greedy,official_detector,5,data39-2,0.002215,0.0019534,0.00186,0.001816,0,680,bytetrack,0
False,0,0.002149,bike,False,confirmation38,0,0,controlled_cost_reciprocal,official_detector,5,data39-2,0.002953,0.0026922,0.002618,0.002565,0,808,bytetrack,0
False,0,0.002149,bike,False,confirmation38,0,0,aflink_cached_no_dedup,official_detector,5,data39-2,0.001248,0.0009926,0.000936,0.000859,0,304,bytetrack,0
False,0,0.002149,bike,False,confirmation38,0,0,aflink_cached_overlap_safe,official_detector,5,data39-2,0.001816,0.0016358000000000002,0.001584,0.001532,0,680,bytetrack,0
False,0,0.002173,bike,False,confirmation38,0,0,geometry_greedy,official_detector,5,data39-2,0.002412,0.0020096,0.001901,0.001796,0,680,ocsort,0
False,0,0.002173,bike,False,confirmation38,0,0,geometry_reid_greedy_guard,official_detector,5,data39-2,0.002071,0.0019077999999999999,0.001906,0.001761,0,680,ocsort,0
False,0,0.002173,bike,False,confirmation38,0,0,com3d_reciprocal_guard,official_detector,5,data39-2,0.003421,0.0030382,0.002987,0.00289,0,704,ocsort,0
False,0,0.002173,bike,False,confirmation38,0,0,geometry_reid_hungarian,official_detector,5,data39-2,0.003401,0.0024568,0.002303,0.002084,0,680,ocsort,0
False,0,0.002173,bike,False,confirmation38,0,0,controlled_cost_greedy,official_detector,5,data39-2,0.002091,0.0019298,0.001863,0.001828,0,680,ocsort,0
False,0,0.002173,bike,False,confirmation38,0,0,controlled_cost_reciprocal,official_detector,5,data39-2,0.002965,0.00284,0.002876,0.002672,0,808,ocsort,0
False,0,0.002173,bike,False,confirmation38,0,0,aflink_cached_no_dedup,official_detector,5,data39-2,0.001214,0.0009728,0.000924,0.000873,0,304,ocsort,0
