split,sequence,modality,tracker,historical_protocol,direct_protocol,historical_method,direct_method,historical_IDF1,direct_IDF1,direct_minus_historical_IDF1,historical_AssA,direct_AssA,direct_minus_historical_AssA,historical_IDSW,direct_IDSW,direct_minus_historical_IDSW
held_out,M3OT/2/ir/test/2-03T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,86.49602824360106,86.49602824360106,0.0,81.64731217941753,81.64731217941753,0.0,3,3,0
held_out,M3OT/2/ir/test/2-03T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,86.49602824360106,86.49602824360106,0.0,81.64731217941753,81.64731217941753,0.0,3,3,0
held_out,M3OT/2/ir/test/2-03T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,86.49602824360106,86.49602824360106,0.0,81.64731217941753,81.64731217941753,0.0,3,3,0
held_out,M3OT/2/rgb/test/2-03,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,99.2675570874623,99.2675570874623,0.0,93.90163417070467,93.90163417070467,0.0,0,0,0
held_out,M3OT/2/rgb/test/2-03,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,95.8207669108143,95.8207669108143,0.0,89.36293224612128,89.36293224612128,0.0,0,0,0
held_out,M3OT/2/rgb/test/2-03,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,95.8207669108143,95.8207669108143,0.0,89.36293224612128,89.36293224612128,0.0,0,0,0
held_out,M3OT/2/rgb/test/2-03,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,95.8207669108143,95.8207669108143,0.0,89.36293224612128,89.36293224612128,0.0,0,0,0
held_out,M3OT/2/rgb/test/2-03,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,97.8146853146853,97.8146853146853,0.0,95.77428452952107,95.77428452952107,0.0,0,0,0
held_out,M3OT/2/rgb/test/2-03,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,97.8146853146853,97.8146853146853,0.0,95.77428452952107,95.77428452952107,0.0,0,0,0
held_out,M3OT/2/rgb/test/2-03,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,97.8146853146853,97.8146853146853,0.0,95.77428452952107,95.77428452952107,0.0,0,0,0
held_out,M3OT/2/rgb/test/2-03,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,97.8146853146853,97.8146853146853,0.0,95.77428452952107,95.77428452952107,0.0,0,0,0
