protocol,family,sequence,class_name,tracker,input_tracklets,fixed_candidate_edges,table4_method,table4_ranking,table4_accepted_edges,d16_method,d16_ranking,d16_accepted_edges,table4_vs_d16_edge_sets_identical,table4_vs_d16_final_partitions_identical,cost_g_method,cost_g_accepted_edges,cost_g_vs_d16_edge_sets_identical,cost_g_vs_d16_final_partitions_identical
oracle_aabb,confirmation38,data42-2,car,bytetrack,32,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data42-2,car,deepocsort,32,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data42-2,car,ocsort,34,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data42-2,pedestrian,bytetrack,96,64,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",38,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",36,False,False,controlled_cost_greedy,38,False,False
oracle_aabb,confirmation38,data42-2,pedestrian,deepocsort,78,33,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",27,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",25,False,False,controlled_cost_greedy,27,False,False
oracle_aabb,confirmation38,data42-2,pedestrian,ocsort,55,67,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",31,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",31,False,True,controlled_cost_greedy,31,True,True
oracle_aabb,confirmation38,data42-2,van,bytetrack,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data42-2,van,deepocsort,4,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data42-2,van,ocsort,4,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data42-3,bike,bytetrack,5,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",1,False,False,controlled_cost_greedy,2,False,False
oracle_aabb,confirmation38,data42-3,bike,deepocsort,4,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data42-3,bike,ocsort,8,7,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",6,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",6,False,True,controlled_cost_greedy,6,True,True
oracle_aabb,confirmation38,data42-3,bus,bytetrack,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data42-3,bus,deepocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data42-3,bus,ocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data42-3,car,bytetrack,44,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data42-3,car,deepocsort,40,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data42-3,car,ocsort,48,6,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",6,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",5,False,False,controlled_cost_greedy,6,False,False
oracle_aabb,confirmation38,data42-3,pedestrian,bytetrack,37,117,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",18,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",15,False,False,controlled_cost_greedy,18,False,False
oracle_aabb,confirmation38,data42-3,pedestrian,deepocsort,11,3,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",3,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",3,True,True,controlled_cost_greedy,3,True,True
oracle_aabb,confirmation38,data42-3,pedestrian,ocsort,33,51,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",24,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",23,False,False,controlled_cost_greedy,24,False,False
oracle_aabb,confirmation38,data42-3,van,bytetrack,4,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data42-3,van,deepocsort,4,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data42-3,van,ocsort,5,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-11,awning-bike,bytetrack,13,5,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",5,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",3,False,False,controlled_cost_greedy,5,False,False
oracle_aabb,confirmation38,data46-11,awning-bike,deepocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-11,awning-bike,ocsort,13,10,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",7,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",7,True,True,controlled_cost_greedy,7,True,True
oracle_aabb,confirmation38,data46-11,bike,bytetrack,129,194,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",65,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",51,False,False,controlled_cost_greedy,64,False,False
oracle_aabb,confirmation38,data46-11,bike,deepocsort,27,3,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,False,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data46-11,bike,ocsort,131,226,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",78,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",72,False,False,controlled_cost_greedy,77,False,False
oracle_aabb,confirmation38,data46-11,car,bytetrack,121,27,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",20,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",18,False,False,controlled_cost_greedy,20,False,False
oracle_aabb,confirmation38,data46-11,car,deepocsort,44,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-11,car,ocsort,102,50,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",29,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",29,False,False,controlled_cost_greedy,29,True,True
oracle_aabb,confirmation38,data46-11,pedestrian,bytetrack,179,966,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",140,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",120,False,False,controlled_cost_greedy,137,False,False
oracle_aabb,confirmation38,data46-11,pedestrian,deepocsort,29,9,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",5,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",5,True,True,controlled_cost_greedy,5,True,True
oracle_aabb,confirmation38,data46-11,pedestrian,ocsort,94,203,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",62,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",60,False,False,controlled_cost_greedy,62,False,False
oracle_aabb,confirmation38,data46-11,tricycle,bytetrack,76,62,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",33,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",25,False,False,controlled_cost_greedy,33,False,False
oracle_aabb,confirmation38,data46-11,tricycle,deepocsort,14,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-11,tricycle,ocsort,57,46,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",27,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",23,False,False,controlled_cost_greedy,27,False,False
oracle_aabb,confirmation38,data46-11,truck,bytetrack,4,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data46-11,truck,deepocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-11,truck,ocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-11,van,bytetrack,31,16,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",10,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",9,False,False,controlled_cost_greedy,10,False,False
oracle_aabb,confirmation38,data46-11,van,deepocsort,7,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-11,van,ocsort,27,34,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",13,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",10,False,False,controlled_cost_greedy,12,False,False
oracle_aabb,confirmation38,data46-12,awning-bike,bytetrack,10,4,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",3,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,False,False,controlled_cost_greedy,3,False,False
oracle_aabb,confirmation38,data46-12,awning-bike,deepocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-12,awning-bike,ocsort,12,6,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",4,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",4,False,True,controlled_cost_greedy,4,True,True
oracle_aabb,confirmation38,data46-12,bike,bytetrack,12,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",1,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",1,False,False,controlled_cost_greedy,1,True,True
oracle_aabb,confirmation38,data46-12,bike,deepocsort,5,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-12,bike,ocsort,26,30,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",13,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",12,False,False,controlled_cost_greedy,13,False,False
oracle_aabb,confirmation38,data46-12,car,bytetrack,34,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-12,car,deepocsort,34,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-12,car,ocsort,35,1,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",1,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",1,True,True,controlled_cost_greedy,1,True,True
oracle_aabb,confirmation38,data46-12,pedestrian,bytetrack,153,704,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",107,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",95,False,False,controlled_cost_greedy,107,False,False
oracle_aabb,confirmation38,data46-12,pedestrian,deepocsort,34,3,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",3,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",3,True,True,controlled_cost_greedy,3,True,True
oracle_aabb,confirmation38,data46-12,pedestrian,ocsort,116,350,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",78,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",75,False,False,controlled_cost_greedy,78,False,False
oracle_aabb,confirmation38,data46-12,tricycle,bytetrack,11,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data46-12,tricycle,deepocsort,8,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-12,tricycle,ocsort,11,3,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",3,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",3,True,True,controlled_cost_greedy,3,True,True
oracle_aabb,confirmation38,data46-12,truck,bytetrack,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-12,truck,deepocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-12,truck,ocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-12,van,bytetrack,11,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-12,van,deepocsort,11,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data46-12,van,ocsort,11,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-1,car,bytetrack,6,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data47-1,car,deepocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-1,car,ocsort,4,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data47-1,pedestrian,bytetrack,27,49,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",11,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",10,False,False,controlled_cost_greedy,11,False,False
oracle_aabb,confirmation38,data47-1,pedestrian,deepocsort,9,5,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",4,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",3,False,False,controlled_cost_greedy,4,False,False
oracle_aabb,confirmation38,data47-1,pedestrian,ocsort,19,54,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",12,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",11,False,False,controlled_cost_greedy,12,False,False
oracle_aabb,confirmation38,data47-2,awning-bike,bytetrack,18,10,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",6,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",4,False,False,controlled_cost_greedy,6,False,False
oracle_aabb,confirmation38,data47-2,awning-bike,deepocsort,5,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data47-2,awning-bike,ocsort,12,12,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",7,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",7,True,True,controlled_cost_greedy,7,True,True
oracle_aabb,confirmation38,data47-2,bike,bytetrack,44,89,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",23,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",21,False,False,controlled_cost_greedy,21,False,False
oracle_aabb,confirmation38,data47-2,bike,deepocsort,7,3,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data47-2,bike,ocsort,16,18,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",7,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",7,False,False,controlled_cost_greedy,7,False,False
oracle_aabb,confirmation38,data47-2,car,bytetrack,13,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-2,car,deepocsort,10,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-2,car,ocsort,17,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-2,pedestrian,bytetrack,55,239,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",40,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",38,False,False,controlled_cost_greedy,39,False,False
oracle_aabb,confirmation38,data47-2,pedestrian,deepocsort,8,3,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data47-2,pedestrian,ocsort,19,30,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",10,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",10,False,False,controlled_cost_greedy,11,False,False
oracle_aabb,confirmation38,data47-2,van,bytetrack,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-2,van,deepocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-2,van,ocsort,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-3,awning-bike,bytetrack,20,21,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",14,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",14,False,True,controlled_cost_greedy,14,False,True
oracle_aabb,confirmation38,data47-3,awning-bike,deepocsort,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-3,awning-bike,ocsort,12,7,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",6,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",6,False,True,controlled_cost_greedy,6,True,True
oracle_aabb,confirmation38,data47-3,bike,bytetrack,71,102,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",38,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",31,False,False,controlled_cost_greedy,38,False,False
oracle_aabb,confirmation38,data47-3,bike,deepocsort,5,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-3,bike,ocsort,37,48,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",20,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",20,False,False,controlled_cost_greedy,20,True,True
oracle_aabb,confirmation38,data47-3,car,bytetrack,55,25,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",19,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",17,False,False,controlled_cost_greedy,19,False,False
oracle_aabb,confirmation38,data47-3,car,deepocsort,28,1,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",1,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",1,True,True,controlled_cost_greedy,1,True,True
oracle_aabb,confirmation38,data47-3,car,ocsort,39,8,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",8,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",7,False,False,controlled_cost_greedy,8,False,False
oracle_aabb,confirmation38,data47-3,pedestrian,bytetrack,43,156,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",30,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",26,False,False,controlled_cost_greedy,30,False,False
oracle_aabb,confirmation38,data47-3,pedestrian,deepocsort,9,6,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",4,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",4,False,False,controlled_cost_greedy,4,True,True
oracle_aabb,confirmation38,data47-3,pedestrian,ocsort,20,35,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",13,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",10,False,False,controlled_cost_greedy,13,False,False
oracle_aabb,confirmation38,data47-3,truck,bytetrack,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-3,truck,deepocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-3,truck,ocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-3,van,bytetrack,4,3,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
oracle_aabb,confirmation38,data47-3,van,deepocsort,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-3,van,ocsort,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-4,awning-bike,bytetrack,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-4,awning-bike,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-4,awning-bike,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
oracle_aabb,confirmation38,data47-4,bike,bytetrack,14,13,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",10,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",9,False,False,controlled_cost_greedy,10,False,False
