protocol,family,sequence,tracker,base_solver,base_method,reassignment_method,tau_a,tau_m,audit_label,base_edges,postfilter_edges,reassigned_edges,base_correct_rejected_by_verifier,base_false_removed_by_verifier,base_unresolved_rejected_by_verifier,reassignment_added_correct,reassignment_added_false,reassignment_added_unresolved,reassignment_dropped_postfilter_correct,reassignment_dropped_postfilter_false,reassignment_dropped_postfilter_unresolved,stored_H_postfilter_exact
oracle_aabb,confirmation38,data37-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,41,39,39,1,1,0,1,0,0,0,1,0,True
oracle_aabb,confirmation38,data37-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,41,38,38,2,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,218,166,177,18,33,1,10,8,1,3,4,1,True
oracle_aabb,confirmation38,data37-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,207,172,176,12,22,1,1,3,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-10,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,74,71,71,0,0,3,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data37-10,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,74,71,71,0,0,3,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-10,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,12,12,12,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data37-10,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,12,12,12,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-10,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,19,18,18,1,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data37-10,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,19,18,18,1,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-11,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,199,151,164,1,3,44,2,1,16,0,0,6,True
oracle_aabb,confirmation38,data37-11,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,189,162,163,1,0,26,0,0,1,0,0,0,N/A
oracle_aabb,confirmation38,data37-11,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,16,15,15,0,1,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data37-11,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,16,15,15,0,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-11,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,46,41,42,4,1,0,2,0,0,1,0,0,True
oracle_aabb,confirmation38,data37-11,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,46,41,42,4,1,0,1,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-12,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,5,5,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data37-12,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,5,5,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-12,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data37-12,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-12,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,4,4,0,1,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data37-12,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,4,4,0,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,164,116,132,1,3,44,1,4,27,1,4,11,True
oracle_aabb,confirmation38,data37-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,153,127,129,1,2,23,0,0,2,0,0,0,N/A
oracle_aabb,confirmation38,data37-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,27,26,26,0,1,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data37-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,27,26,26,0,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,169,119,133,3,44,3,3,15,3,2,2,3,True
oracle_aabb,confirmation38,data37-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,161,128,132,1,31,1,1,3,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,41,31,33,0,0,10,0,0,2,0,0,0,True
oracle_aabb,confirmation38,data39-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,39,33,33,0,0,6,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,5,6,2,2,0,0,1,0,0,0,0,True
oracle_aabb,confirmation38,data39-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,6,6,0,3,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,11,7,8,1,2,1,0,1,0,0,0,0,True
oracle_aabb,confirmation38,data39-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,8,8,0,1,1,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,21,20,20,0,0,1,0,0,1,0,0,1,True
oracle_aabb,confirmation38,data39-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,21,20,20,0,0,1,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data39-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,9,9,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data39-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,9,9,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,73,55,60,0,0,18,0,1,6,0,0,2,True
oracle_aabb,confirmation38,data39-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,69,59,59,0,0,10,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,8,9,0,1,0,0,1,0,0,0,0,True
oracle_aabb,confirmation38,data39-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,8,9,0,1,0,0,1,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,25,20,21,4,1,0,0,1,0,0,0,0,True
oracle_aabb,confirmation38,data39-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,25,21,21,2,2,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-6,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,88,61,69,0,0,27,0,1,12,0,0,5,True
oracle_aabb,confirmation38,data39-6,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,80,69,69,0,0,11,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-6,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,4,2,3,1,1,0,0,1,0,0,0,0,True
oracle_aabb,confirmation38,data39-6,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,4,2,3,1,1,0,0,1,0,0,0,0,N/A
oracle_aabb,confirmation38,data39-6,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,34,30,30,0,4,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data39-6,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,33,29,29,1,3,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data40-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,8,8,8,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data40-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,8,8,8,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data40-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,21,20,20,0,1,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data40-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,21,20,20,0,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data40-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,28,28,28,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data40-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,28,28,28,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data40-4,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,157,101,119,1,5,50,0,1,21,0,0,4,True
oracle_aabb,confirmation38,data40-4,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,146,118,119,1,3,24,0,0,1,0,0,0,N/A
oracle_aabb,confirmation38,data40-4,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data40-4,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data40-4,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,130,107,112,8,11,4,4,1,0,0,0,0,True
oracle_aabb,confirmation38,data40-4,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,126,112,112,6,6,2,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data40-5,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,79,68,71,0,1,10,0,0,3,0,0,0,True
oracle_aabb,confirmation38,data40-5,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,76,71,71,0,0,5,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data40-5,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,22,19,19,2,1,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data40-5,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,22,19,19,2,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data40-5,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,28,25,25,3,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data40-5,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,28,25,25,3,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data41-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data41-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data41-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,9,9,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data41-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,9,9,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data41-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,12,12,0,1,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data41-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,12,12,0,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data42-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,80,66,69,0,0,14,0,0,3,0,0,0,True
oracle_aabb,confirmation38,data42-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,78,69,69,0,0,9,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data42-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,54,45,46,6,3,0,0,1,0,0,0,0,True
oracle_aabb,confirmation38,data42-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,54,45,46,6,3,0,0,1,0,0,0,0,N/A
oracle_aabb,confirmation38,data42-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,59,54,54,2,3,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data42-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,59,54,54,2,3,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data42-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,43,39,39,0,0,4,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data42-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,42,39,39,0,0,3,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data42-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,29,27,27,2,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data42-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,29,27,27,2,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data42-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,35,35,35,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data42-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,35,35,35,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data42-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,16,13,13,0,0,3,0,0,2,0,0,2,True
oracle_aabb,confirmation38,data42-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,16,12,12,0,0,4,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data42-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,7,7,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data42-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,7,7,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data42-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,35,32,33,2,1,0,0,1,0,0,0,0,True
oracle_aabb,confirmation38,data42-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,34,33,33,1,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data46-11,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,244,182,198,1,5,56,4,1,23,3,2,7,True
oracle_aabb,confirmation38,data46-11,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,228,195,196,1,1,31,0,0,1,0,0,0,N/A
oracle_aabb,confirmation38,data46-11,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,6,6,1,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data46-11,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,6,6,1,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data46-11,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,206,187,189,9,10,0,1,3,0,1,1,0,True
oracle_aabb,confirmation38,data46-11,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,201,187,187,6,8,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data46-12,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,104,79,88,0,0,25,0,0,12,1,0,2,True
oracle_aabb,confirmation38,data46-12,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,100,88,88,0,0,12,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data46-12,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data46-12,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data46-12,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,97,81,84,6,8,2,3,0,0,0,0,0,True
oracle_aabb,confirmation38,data46-12,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,95,83,84,5,6,1,1,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,14,6,8,0,0,8,0,0,2,0,0,0,True
oracle_aabb,confirmation38,data47-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,12,8,8,0,0,4,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data47-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,9,11,4,0,0,0,2,0,0,0,0,True
oracle_aabb,confirmation38,data47-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,11,11,0,2,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,64,51,51,0,0,13,0,0,1,0,0,1,True
oracle_aabb,confirmation38,data47-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,63,47,48,0,0,16,0,0,1,0,0,0,N/A
oracle_aabb,confirmation38,data47-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,6,6,6,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data47-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,6,6,6,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,24,20,21,4,0,0,0,1,0,0,0,0,True
oracle_aabb,confirmation38,data47-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,24,21,21,2,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,95,77,82,0,2,16,1,1,6,2,0,1,True
oracle_aabb,confirmation38,data47-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,90,82,82,0,1,7,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,5,5,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data47-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,5,5,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,44,41,42,2,0,1,1,0,0,0,0,0,True
oracle_aabb,confirmation38,data47-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,43,42,42,0,0,1,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-4,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,19,15,16,0,0,4,0,0,1,0,0,0,True
oracle_aabb,confirmation38,data47-4,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,18,16,16,0,0,2,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-4,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,7,7,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data47-4,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,7,7,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data47-4,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,4,4,4,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data47-4,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,4,4,4,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data48-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,13,13,0,0,0,0,0,0,0,0,0,True
