dataset,protocol,data_role,sequence,tracker,contrast,description,baseline,treatment,tau_a,tau_m,gt_used_by_linker_or_verifier,gt_use,baseline_HOTA,treatment_HOTA,delta_HOTA,baseline_AssA,treatment_AssA,delta_AssA,baseline_IDF1,treatment_IDF1,delta_IDF1,baseline_IDSW,treatment_IDSW,delta_IDSW,baseline_accepted_links,baseline_accepted_correct,baseline_accepted_false,baseline_accepted_unknown,treatment_accepted_links,treatment_accepted_correct,treatment_accepted_false,treatment_accepted_unknown
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,bytetrack,greedy_full_verifier,P-G (controlled-cost path-constrained greedy) + same full verifier/reassignment minus P-G,path_g,path_g_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",89.9998378122013,89.9998378122013,0.0,89.14330440788947,89.14330440788947,0.0,96.06177606177606,96.06177606177606,0.0,0,0,0,1,0,1,0,1,0,1,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,ocsort,greedy_full_verifier,P-G (controlled-cost path-constrained greedy) + same full verifier/reassignment minus P-G,path_g,path_g_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",95.87906301439654,95.87906301439654,0.0,95.89923456617828,95.89923456617828,0.0,97.88566953797964,97.88566953797964,0.0,0,0,0,0,0,0,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/ir/test/2-03T,bytetrack,greedy_full_verifier,P-G (controlled-cost path-constrained greedy) + same full verifier/reassignment minus P-G,path_g,path_g_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",75.42892236212398,75.42892236212398,0.0,67.01376991691687,67.01376991691687,0.0,80.6941431670282,80.6941431670282,0.0,3,3,0,4,0,4,0,4,0,4,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/ir/test/2-03T,ocsort,greedy_full_verifier,P-G (controlled-cost path-constrained greedy) + same full verifier/reassignment minus P-G,path_g,path_g_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",87.91950884889019,87.91950884889019,0.0,81.64731217941753,81.64731217941753,0.0,86.49602824360106,86.49602824360106,0.0,3,3,0,2,0,2,0,2,0,2,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/rgb/test/2-03,bytetrack,greedy_full_verifier,P-G (controlled-cost path-constrained greedy) + same full verifier/reassignment minus P-G,path_g,path_g_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",90.5867848964285,90.5867848964285,0.0,89.36293224612128,89.36293224612128,0.0,95.8207669108143,95.8207669108143,0.0,0,0,0,1,0,1,0,1,0,1,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/rgb/test/2-03,ocsort,greedy_full_verifier,P-G (controlled-cost path-constrained greedy) + same full verifier/reassignment minus P-G,path_g,path_g_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",95.74855882680927,95.74855882680927,0.0,95.77428452952107,95.77428452952107,0.0,97.8146853146853,97.8146853146853,0.0,0,0,0,0,0,0,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/ir/test/1-03T,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",81.84461567963261,84.40886511708091,2.5642494374482965,78.52413374093355,83.47914556093346,4.9550118199999105,91.62790697674419,95.73643410852713,4.1085271317829495,2,1,-1,4,0,3,1,3,1,1,1
M3OT,held_out,exposed_exploratory_retest,M3OT/1/ir/test/1-03T,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",92.63459340959189,95.29199761736639,2.657404207774505,89.96051114347047,95.19592923199454,5.235418088524071,93.62706530291109,97.4822974036192,3.8552321007081076,2,1,-1,2,0,2,0,1,1,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",89.9998378122013,89.9998378122013,0.0,89.14330440788947,89.14330440788947,0.0,96.06177606177606,96.06177606177606,0.0,0,0,0,1,0,1,0,1,0,1,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",95.87906301439654,95.87906301439654,0.0,95.89923456617828,95.89923456617828,0.0,97.88566953797964,97.88566953797964,0.0,0,0,0,0,0,0,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/ir/test/2-03T,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",75.42892236212398,75.42892236212398,0.0,67.01376991691687,67.01376991691687,0.0,80.6941431670282,80.6941431670282,0.0,3,3,0,4,0,4,0,4,0,4,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/ir/test/2-03T,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",87.91950884889019,87.91950884889019,0.0,81.64731217941753,81.64731217941753,0.0,86.49602824360106,86.49602824360106,0.0,3,3,0,2,0,2,0,2,0,2,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/rgb/test/2-03,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",90.5867848964285,90.5867848964285,0.0,89.36293224612128,89.36293224612128,0.0,95.8207669108143,95.8207669108143,0.0,0,0,0,1,0,1,0,1,0,1,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/rgb/test/2-03,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",95.74855882680927,95.74855882680927,0.0,95.77428452952107,95.77428452952107,0.0,97.8146853146853,97.8146853146853,0.0,0,0,0,0,0,0,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/ir/test/1-03T,bytetrack,margin_only,Hungarian + margin-only verifier/reassignment minus Hungarian,cost_h,cost_h_margin_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",81.84461567963261,84.40886511708091,2.5642494374482965,78.52413374093355,83.47914556093346,4.9550118199999105,91.62790697674419,95.73643410852713,4.1085271317829495,2,1,-1,4,0,3,1,3,1,1,1
M3OT,held_out,exposed_exploratory_retest,M3OT/1/ir/test/1-03T,ocsort,margin_only,Hungarian + margin-only verifier/reassignment minus Hungarian,cost_h,cost_h_margin_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",92.63459340959189,95.29199761736639,2.657404207774505,89.96051114347047,95.19592923199454,5.235418088524071,93.62706530291109,97.4822974036192,3.8552321007081076,2,1,-1,2,0,2,0,1,1,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,bytetrack,margin_only,Hungarian + margin-only verifier/reassignment minus Hungarian,cost_h,cost_h_margin_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",89.9998378122013,89.9998378122013,0.0,89.14330440788947,89.14330440788947,0.0,96.06177606177606,96.06177606177606,0.0,0,0,0,1,0,1,0,1,0,1,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,ocsort,margin_only,Hungarian + margin-only verifier/reassignment minus Hungarian,cost_h,cost_h_margin_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",95.87906301439654,95.87906301439654,0.0,95.89923456617828,95.89923456617828,0.0,97.88566953797964,97.88566953797964,0.0,0,0,0,0,0,0,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/ir/test/2-03T,bytetrack,margin_only,Hungarian + margin-only verifier/reassignment minus Hungarian,cost_h,cost_h_margin_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",75.42892236212398,75.42892236212398,0.0,67.01376991691687,67.01376991691687,0.0,80.6941431670282,80.6941431670282,0.0,3,3,0,4,0,4,0,4,0,4,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/ir/test/2-03T,ocsort,margin_only,Hungarian + margin-only verifier/reassignment minus Hungarian,cost_h,cost_h_margin_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",87.91950884889019,87.91950884889019,0.0,81.64731217941753,81.64731217941753,0.0,86.49602824360106,86.49602824360106,0.0,3,3,0,2,0,2,0,2,0,2,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/rgb/test/2-03,bytetrack,margin_only,Hungarian + margin-only verifier/reassignment minus Hungarian,cost_h,cost_h_margin_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",90.5867848964285,90.5867848964285,0.0,89.36293224612128,89.36293224612128,0.0,95.8207669108143,95.8207669108143,0.0,0,0,0,1,0,1,0,1,0,1,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/rgb/test/2-03,ocsort,margin_only,Hungarian + margin-only verifier/reassignment minus Hungarian,cost_h,cost_h_margin_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",95.74855882680927,95.74855882680927,0.0,95.77428452952107,95.77428452952107,0.0,97.8146853146853,97.8146853146853,0.0,0,0,0,0,0,0,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/ir/test/1-03T,bytetrack,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",81.84461567963261,84.40886511708091,2.5642494374482965,78.52413374093355,83.47914556093346,4.9550118199999105,91.62790697674419,95.73643410852713,4.1085271317829495,2,1,-1,4,0,3,1,3,1,1,1
M3OT,held_out,exposed_exploratory_retest,M3OT/1/ir/test/1-03T,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",92.63459340959189,95.29199761736639,2.657404207774505,89.96051114347047,95.19592923199454,5.235418088524071,93.62706530291109,97.4822974036192,3.8552321007081076,2,1,-1,2,0,2,0,1,1,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,bytetrack,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",89.9998378122013,89.9998378122013,0.0,89.14330440788947,89.14330440788947,0.0,96.06177606177606,96.06177606177606,0.0,0,0,0,1,0,1,0,1,0,1,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",95.87906301439654,95.87906301439654,0.0,95.89923456617828,95.89923456617828,0.0,97.88566953797964,97.88566953797964,0.0,0,0,0,0,0,0,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/ir/test/2-03T,bytetrack,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",75.42892236212398,75.42892236212398,0.0,67.01376991691687,67.01376991691687,0.0,80.6941431670282,80.6941431670282,0.0,3,3,0,4,0,4,0,4,0,4,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/ir/test/2-03T,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",87.91950884889019,87.91950884889019,0.0,81.64731217941753,81.64731217941753,0.0,86.49602824360106,86.49602824360106,0.0,3,3,0,2,0,2,0,2,0,2,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/rgb/test/2-03,bytetrack,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",90.5867848964285,90.5867848964285,0.0,89.36293224612128,89.36293224612128,0.0,95.8207669108143,95.8207669108143,0.0,0,0,0,1,0,1,0,1,0,1,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/rgb/test/2-03,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",95.74855882680927,95.74855882680927,0.0,95.77428452952107,95.77428452952107,0.0,97.8146853146853,97.8146853146853,0.0,0,0,0,0,0,0,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/ir/test/1-03T,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",81.84461567963261,82.04037178447898,0.1957561048463674,78.52413374093355,78.90148596267656,0.37735222174300986,91.62790697674419,91.62790697674419,0.0,2,2,0,4,0,3,1,3,0,2,1
M3OT,held_out,exposed_exploratory_retest,M3OT/1/ir/test/1-03T,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",92.63459340959189,94.99934053536165,2.3647471257697674,89.96051114347047,94.61210304191653,4.651591898446057,93.62706530291109,97.1675845790716,3.5405192761605093,2,2,0,2,0,2,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",89.9998378122013,89.9998378122013,0.0,89.14330440788947,89.14330440788947,0.0,96.06177606177606,96.06177606177606,0.0,0,0,0,1,0,1,0,1,0,1,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",95.87906301439654,95.87906301439654,0.0,95.89923456617828,95.89923456617828,0.0,97.88566953797964,97.88566953797964,0.0,0,0,0,0,0,0,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/ir/test/2-03T,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",75.42892236212398,75.42892236212398,0.0,67.01376991691687,67.01376991691687,0.0,80.6941431670282,80.6941431670282,0.0,3,3,0,4,0,4,0,4,0,4,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/ir/test/2-03T,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",87.91950884889019,87.91950884889019,0.0,81.64731217941753,81.64731217941753,0.0,86.49602824360106,86.49602824360106,0.0,3,3,0,2,0,2,0,2,0,2,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/rgb/test/2-03,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",90.5867848964285,90.5867848964285,0.0,89.36293224612128,89.36293224612128,0.0,95.8207669108143,95.8207669108143,0.0,0,0,0,1,0,1,0,1,0,1,0
M3OT,held_out,exposed_exploratory_retest,M3OT/2/rgb/test/2-03,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",95.74855882680927,95.74855882680927,0.0,95.77428452952107,95.77428452952107,0.0,97.8146853146853,97.8146853146853,0.0,0,0,0,0,0,0,0,0,0,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/ir/test/1-03T,bytetrack,reassignment_after_verification,Verification followed by reassignment minus post-filter only,cost_h_full_postfilter,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",82.04037178447898,84.40886511708091,2.368493332601929,78.90148596267656,83.47914556093346,4.577659598256901,91.62790697674419,95.73643410852713,4.1085271317829495,2,1,-1,3,0,2,1,3,1,1,1
M3OT,held_out,exposed_exploratory_retest,M3OT/1/ir/test/1-03T,ocsort,reassignment_after_verification,Verification followed by reassignment minus post-filter only,cost_h_full_postfilter,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",94.99934053536165,95.29199761736639,0.2926570820047374,94.61210304191653,95.19592923199454,0.583826190078014,97.1675845790716,97.4822974036192,0.3147128245475983,2,1,-1,0,0,0,0,1,1,0,0
M3OT,held_out,exposed_exploratory_retest,M3OT/1/rgb/test/1-03,bytetrack,reassignment_after_verification,Verification followed by reassignment minus post-filter only,cost_h_full_postfilter,cost_h_full_reassign,0.1,4.0,False,"oracle tracker input plus metrics/post-hoc edge labels; not crop admission, candidates, solver, or verifier",89.9998378122013,89.9998378122013,0.0,89.14330440788947,89.14330440788947,0.0,96.06177606177606,96.06177606177606,0.0,0,0,0,1,0,1,0,1,0,1,0
