atomic_context,class_name,controlled_cost,controlled_cost_in_rank,controlled_cost_out_rank,controlled_greedy_accepted,controlled_reciprocal_accepted,controlled_reciprocal_proposed,cosine_distance,destination_choice_count_across_methods,destination_conflict,destination_gt_purity,destination_majority_gt_identity,earlier,endpoint_center_distance_pixels,endpoint_top_left_distance_pixels,enters_fixed_candidate_graph,family,gap,geometry_first_in_rank,geometry_first_out_rank,historical_reciprocal_accepted,historical_reciprocal_proposed,later,partial_hungarian_selected,passes_appearance_gate,passes_geometry_gate,posthoc_gt_correctness,protocol,selected_methods,selection_count,sequence,source_choice_count_across_methods,source_conflict,source_gt_purity,source_majority_gt_identity,tracker
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.21012845060319155,1,1,True,True,True,0.02304762601852417,1,False,,,3872,24.945796246130513,24.524396065873336,True,confirmation38,3,1,2,False,False,4085,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.37583110417012805,3,3,False,False,False,0.03810912370681763,2,True,,,3872,9.192126175154561,9.868431188263056,True,confirmation38,25,1,1,True,True,4682,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3217687218847966,2,1,True,False,False,0.09967386722564697,4,True,,,3875,23.818296786289498,24.15707334409778,True,confirmation38,6,2,2,False,False,4694,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.2493673848299106,1,2,True,False,False,0.05416452884674072,3,True,,,3876,22.048788208366123,20.96664599696892,True,confirmation38,5,4,3,False,False,4357,False,True,True,unknown,official_detector,Cost-G,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.45184450629331335,3,1,True,False,False,0.08752274513244629,1,False,,,3889,51.175173597448214,49.267826122581994,True,confirmation38,4,3,11,False,False,4087,True,True,True,unknown,official_detector,Cost-G;Cost-H,2,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.6323657571554422,3,1,True,False,False,0.21754080057144165,2,True,1.0,125,4007,53.45786982588366,52.612548153450156,True,confirmation38,6,3,1,False,False,4219,True,True,True,unknown,official_detector,Cost-G;Cost-H,2,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.24071059282352256,1,1,True,True,True,0.014209270477294922,2,True,,,4031,31.61221489504382,34.11321750256468,True,confirmation38,3,2,1,False,False,4215,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.260166736107832,2,1,True,False,False,0.034528136253356934,3,True,,,4077,27.430686478010173,27.423464676901467,True,confirmation38,5,5,1,False,False,5155,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.37131107076915293,5,3,False,False,False,0.06181979179382324,2,True,,,4078,46.26603151470931,44.939976960758685,True,confirmation38,2,10,4,False,False,4301,True,True,True,unknown,official_detector,Cost-H,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.2484353459218355,3,1,True,False,False,0.05358344316482544,3,True,,,4078,27.50153416355153,26.851247118853124,True,confirmation38,2,7,1,False,False,4320,False,True,True,unknown,official_detector,Cost-G,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.23565976731747432,1,1,True,True,True,0.12260586023330688,2,True,,,4079,10.906120564610339,10.679751521812413,True,confirmation38,3,3,1,False,False,5220,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3041462198898995,1,1,True,True,True,0.1439903974533081,3,True,,,4081,16.4525534153936,16.824760526248014,True,confirmation38,4,5,1,False,False,5219,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.5331891915058131,3,4,False,False,False,0.2735321521759033,1,False,,,4086,30.495322032876892,30.013715834889553,True,confirmation38,4,4,4,False,False,4221,True,True,True,unknown,official_detector,Cost-H,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.5009840163991441,5,1,True,False,False,0.17884260416030884,3,True,,,4086,37.041218609802165,37.0601572250167,True,confirmation38,7,5,6,False,False,4285,False,True,True,unknown,official_detector,Cost-G,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.5543433174803328,13,5,False,False,False,0.20939338207244873,4,True,,,4086,12.744527337639314,12.120134636364194,True,confirmation38,22,1,1,True,True,4694,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.1814921624685685,1,1,True,True,True,0.06929647922515869,2,True,,,4087,11.741852282701378,11.25530869856298,True,confirmation38,3,2,2,False,False,4291,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.39316250069712605,2,2,False,False,False,0.1185566782951355,3,True,,,4087,4.636421594250968,4.723432816279421,True,confirmation38,21,1,1,True,True,4756,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.18027518640211615,2,1,False,False,False,0.08310317993164062,3,True,,,4088,5.343156102215053,4.859885332253608,True,confirmation38,5,1,1,True,True,4320,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.2615515983272508,2,2,True,False,False,0.05115622282028198,3,True,,,4088,22.77737287361135,21.081952946453033,True,confirmation38,6,5,3,False,False,4357,True,True,True,unknown,official_detector,Cost-G;Cost-H,2,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.48254315186559044,4,3,True,False,False,0.23158282041549683,2,True,,,4092,33.496102981648,35.33384940646365,True,confirmation38,2,7,2,False,False,5402,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.1384738352575815,1,1,True,True,True,0.02216559648513794,1,False,,,4093,13.284490128558991,13.323869491945356,True,confirmation38,3,2,1,False,False,4269,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.5582675863925554,9,2,True,False,False,0.07415777444839478,3,True,,,4095,51.018559772565936,52.3212136811631,True,confirmation38,15,9,8,False,False,5160,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.26502121749811636,1,1,True,True,True,0.06998884677886963,3,True,,,4097,23.563878977729765,23.802703036645237,True,confirmation38,4,4,2,False,False,5147,False,True,True,unknown,official_detector,Cost-G;Cost-R,2,data34-1,2,True,1.0,122,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.5500497678955466,2,2,False,False,False,0.16214323043823242,2,True,,,4097,53.6986194557559,54.184034668639285,True,confirmation38,4,4,4,False,False,5148,True,True,True,unknown,official_detector,Cost-H,1,data34-1,2,True,1.0,122,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.2804302282948837,2,1,True,False,False,0.03795790672302246,2,True,,,4100,20.97870476943503,21.42920973356794,True,confirmation38,10,1,1,True,True,4353,False,True,True,unknown,official_detector,ACE-v1;Cost-G,2,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.20289284359985402,1,1,True,True,True,0.05467039346694946,2,True,1.0,48,4102,17.95441372503518,17.07364385746368,True,confirmation38,3,4,2,False,False,4352,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.48024902583025364,7,6,False,False,False,0.13554126024246216,2,True,,,4102,14.058524884207126,13.071625372490535,True,confirmation38,22,1,1,True,True,4864,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.32455655598363203,1,2,True,False,False,0.07351243495941162,3,True,,,4103,32.74121866140715,32.48545419437655,True,confirmation38,4,7,2,False,False,4225,False,True,True,unknown,official_detector,Cost-G,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.19055198588520694,1,1,True,True,True,0.03888845443725586,2,True,,,4103,11.478194357562241,11.944593031388568,True,confirmation38,7,2,1,False,False,4278,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.2698223534931237,1,1,True,True,True,0.10579371452331543,2,True,,,4185,17.79184066375759,19.177083956420713,True,confirmation38,4,1,4,False,False,4777,False,True,True,unknown,official_detector,Cost-G;Cost-R,2,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3392023011904015,1,3,False,False,False,0.10728597640991211,2,True,,,4185,1.465950687932367,3.101610228540015,True,confirmation38,19,1,1,True,True,5161,True,True,True,unknown,official_detector,ACE-v1;Cost-H,2,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.5891596520466488,1,1,False,True,True,0.13442617654800415,1,False,,,4186,45.066543553896274,44.786856815870806,True,confirmation38,15,1,2,False,False,4941,True,True,True,unknown,official_detector,Cost-H;Cost-R,2,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.6063251606491483,5,2,False,False,False,0.13813000917434692,3,True,,,4186,32.55314982514588,31.730089071271223,True,confirmation38,23,1,1,True,True,5152,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3626208542530356,1,1,False,True,True,0.10939514636993408,1,False,,,4189,17.776664117262946,17.27020412142635,True,confirmation38,12,1,2,False,False,4681,True,True,True,unknown,official_detector,Cost-H;Cost-R,2,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.27516999848799845,1,1,True,True,True,0.12162137031555176,2,True,,,4190,19.43913185933526,19.768969835937494,True,confirmation38,2,1,1,True,True,4301,False,True,True,unknown,official_detector,ACE-v1;Cost-G;Cost-R,3,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.32561041499656695,1,2,False,False,False,0.09283864498138428,1,False,,,4190,31.20530022784643,32.45576455882469,True,confirmation38,3,2,2,False,False,4329,True,True,True,unknown,official_detector,Cost-H,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.38116513620580217,2,1,True,False,False,0.10806560516357422,1,False,,,4192,32.08021986063542,33.14267479413251,True,confirmation38,6,6,4,False,False,4330,True,True,True,unknown,official_detector,Cost-G;Cost-H,2,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.25906932935714955,1,1,False,True,True,0.06474405527114868,1,False,,,4194,18.043362544219086,18.24674348154603,True,confirmation38,7,2,2,False,False,5174,True,True,True,unknown,official_detector,Cost-H;Cost-R,2,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.5943828275301574,2,5,True,False,False,0.12070417404174805,2,True,,,4194,50.27740130148884,49.49852518162502,True,confirmation38,14,5,5,False,False,5324,False,True,True,unknown,official_detector,Cost-G,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.45403351268864744,5,5,False,False,False,0.10931015014648438,2,True,,,4198,49.37533540010469,49.16587215839848,True,confirmation38,3,16,4,False,False,4268,True,True,True,unknown,official_detector,Cost-H,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3322061743627065,1,1,True,True,True,0.10511350631713867,4,True,,,4199,17.209875945037815,17.090131904327027,True,confirmation38,10,4,1,False,False,5675,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.2376665613787866,2,1,False,False,False,0.0909576416015625,2,True,,,4200,20.706081667213336,20.498163591808684,True,confirmation38,1,5,3,False,False,4231,True,True,True,unknown,official_detector,Cost-H,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3591337266002506,3,2,False,False,False,0.20070332288742065,2,True,,,4200,16.96145569301423,15.55557992709834,True,confirmation38,3,1,1,True,True,4274,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.39196975275225765,5,3,True,False,False,0.21487212181091309,2,True,,,4200,19.781786872121778,19.304204032689476,True,confirmation38,3,7,2,False,False,4283,False,True,True,unknown,official_detector,Cost-G,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.2320476624879472,2,1,True,False,False,0.026502251625061035,3,True,,,4201,22.429118179250093,23.15003197970276,True,confirmation38,6,4,1,False,False,4359,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.1562952421591762,2,1,True,False,False,0.06948435306549072,3,True,,,4205,7.549916894257436,6.940674847221991,True,confirmation38,3,1,1,True,True,4270,False,True,True,unknown,official_detector,ACE-v1;Cost-G,2,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.18503449007337003,1,1,True,True,True,0.08688867092132568,3,True,,,4206,10.934434526529676,11.316745738072383,True,confirmation38,2,3,2,False,False,5680,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.38920939599372706,1,1,True,True,True,0.07567143440246582,1,False,,,4207,44.84645403184622,43.35140876777524,True,confirmation38,3,7,5,False,False,4522,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.28995280040178545,2,2,True,False,False,0.06726068258285522,3,True,,,4208,31.844420259437815,30.32257098115427,True,confirmation38,2,6,2,False,False,4345,False,True,True,unknown,official_detector,Cost-G,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.27614974366771156,1,1,False,True,True,0.06812262535095215,2,True,,,4208,25.742226390831178,24.846875636574186,True,confirmation38,4,6,1,False,False,4400,True,True,True,unknown,official_detector,Cost-H;Cost-R,2,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.5078688297688508,2,1,True,False,False,0.13648033142089844,3,True,,,4209,27.61029615136234,27.87632895740724,True,confirmation38,17,10,1,False,False,5219,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.1754047265281851,1,1,True,True,True,0.05932807922363281,3,True,,,4210,16.231632019484525,15.354303658314448,True,confirmation38,1,3,1,False,False,4320,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.4313993255877598,4,2,False,False,False,0.17374980449676514,2,True,1.0,118,4211,28.326757897573422,28.458372892499867,True,confirmation38,6,5,2,False,False,4340,True,True,True,unknown,official_detector,Cost-H,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.2662062634595033,2,1,True,False,False,0.025685131549835205,2,True,,,4212,28.215092686681604,29.597032884954874,True,confirmation38,6,2,1,False,False,4336,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.36247142646920105,1,1,True,True,True,0.12723112106323242,2,True,,,4216,25.482079839158896,28.763147342933397,True,confirmation38,6,5,1,False,False,5167,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.31200481256428353,2,1,True,False,False,0.13289135694503784,3,True,,,4217,21.61737863318318,21.99598341261266,True,confirmation38,3,3,2,False,False,4285,True,True,True,unknown,official_detector,Cost-G;Cost-H,2,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.1995440915535623,2,1,False,False,False,0.12804067134857178,2,True,,,4219,5.783985359099618,5.784771697417474,True,confirmation38,2,1,1,True,True,4291,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,1,False,1.0,125,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.41678860467289885,3,1,True,False,False,0.1589524745941162,4,True,,,4221,35.962166095440345,35.98504879597696,True,confirmation38,2,11,2,False,False,4694,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.6485939805740198,5,5,True,False,False,0.11290693283081055,3,True,,,4222,47.818402442398,48.022764245036186,True,confirmation38,21,6,6,False,False,4756,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.9470845339907336,7,2,True,False,False,0.2527926564216614,2,True,,,4226,54.92362776449977,54.15102923944108,True,confirmation38,30,7,2,False,False,5015,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3636170414884817,4,2,True,False,False,0.10616075992584229,2,True,,,4231,38.70067252586173,39.943026677443925,True,confirmation38,1,10,3,False,False,5272,True,True,True,unknown,official_detector,Cost-G;Cost-H,2,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.7229167417005736,13,2,False,False,False,0.2844617962837219,1,False,,,4266,54.29659972857896,54.411288759790885,True,confirmation38,7,15,3,False,False,4445,True,True,True,unknown,official_detector,Cost-H,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.28205138019487735,2,1,False,False,False,0.04744035005569458,2,True,,,4267,34.174413555277425,34.56391046004519,True,confirmation38,2,3,2,False,False,5046,True,True,True,unknown,official_detector,Cost-H,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.4935327186246221,2,4,True,False,False,0.08684611320495605,2,True,,,4267,54.51111115215404,54.16580953931643,True,confirmation38,6,5,7,False,False,5153,False,True,True,unknown,official_detector,Cost-G,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.7185792695629504,11,5,False,False,False,0.27932029962539673,2,True,,,4267,16.023524546564065,15.844965688582805,True,confirmation38,28,1,1,True,True,5676,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.4239439504736006,3,2,False,False,False,0.04852372407913208,2,True,,,4268,51.88806908030322,52.09110578705556,True,confirmation38,5,10,4,False,False,5156,True,True,True,unknown,official_detector,Cost-H,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.4553110331125725,2,3,True,False,False,0.05529707670211792,3,True,,,4268,52.15518973485284,51.31756477685778,True,confirmation38,7,9,5,False,False,5195,False,True,True,unknown,official_detector,Cost-G,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.23938344369773054,2,1,False,False,False,0.03629875183105469,2,True,,,4274,23.676830374432182,23.87490774934638,True,confirmation38,5,4,1,False,False,5162,True,True,True,unknown,official_detector,Cost-H,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.4337467838037125,3,1,True,False,False,0.08353126049041748,2,True,,,4276,43.420821571036015,45.20959832394461,True,confirmation38,7,6,11,False,False,4649,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.21566465907384305,1,1,True,True,True,0.10884451866149902,2,True,,,4277,10.129840325909285,10.8935120411214,True,confirmation38,3,1,3,False,False,5163,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.4197435366501446,5,5,False,False,False,0.1846408247947693,3,True,,,4277,7.90686566823282,7.889956631033881,True,confirmation38,15,1,1,True,True,5433,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.2958156055593904,2,2,True,False,False,0.06485354900360107,2,True,,,4280,31.419757599972552,30.644623012311126,True,confirmation38,3,3,3,False,False,4335,False,True,True,unknown,official_detector,Cost-G,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.27165428426781424,1,1,True,True,True,0.06334125995635986,1,False,,,4280,20.37705924552337,20.48839777397066,True,confirmation38,7,1,2,False,False,4438,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.4132370928563808,1,3,True,False,False,0.14813613891601562,2,True,,,4280,8.025828186699968,7.756634314540797,True,confirmation38,18,1,1,True,True,4761,False,True,True,unknown,official_detector,ACE-v1;Cost-G,2,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.31313548888893444,1,3,False,False,False,0.19290298223495483,2,True,,,4281,12.635142256932456,12.533354466340288,True,confirmation38,2,1,1,True,True,5159,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.1609449502537112,1,1,True,True,True,0.033977508544921875,3,True,,,4281,16.660040225293336,15.95819429121918,True,confirmation38,2,2,2,False,False,5160,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.4477142488111974,8,3,True,False,False,0.10998737812042236,2,True,,,4283,46.37516506510348,46.67220840218356,True,confirmation38,4,12,7,False,False,5132,False,True,True,unknown,official_detector,Cost-G,1,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3967692293115485,1,2,True,False,False,0.11826372146606445,3,True,,,4285,40.11857390096036,39.98333229826008,True,confirmation38,2,5,3,False,False,4346,False,True,True,unknown,official_detector,Cost-G,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3203356873814748,1,1,True,True,True,0.08466887474060059,1,False,,,4286,15.332761382166565,12.495691992412597,True,confirmation38,12,2,1,False,False,4783,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.314854768222524,2,1,True,False,False,0.06109821796417236,2,True,,,4287,20.583030129951524,20.41033150339325,True,confirmation38,11,4,2,False,False,4777,True,True,True,unknown,official_detector,Cost-G;Cost-H,2,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.42440750182391224,1,2,False,False,False,0.18726462125778198,1,False,,,4291,21.028723903685496,21.098228951289098,True,confirmation38,8,1,2,False,False,5478,True,True,True,unknown,official_detector,Cost-H,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.4163072740188711,2,1,True,False,False,0.20187431573867798,3,True,,,4291,11.513742327689434,11.259662384314673,True,confirmation38,11,2,1,False,False,5564,False,True,True,unknown,official_detector,Cost-G,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3237424757800374,1,1,True,True,True,0.07083666324615479,2,True,,,4329,33.097453575244465,32.763175725433605,True,confirmation38,4,3,3,False,False,4951,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.34330046747413173,1,6,True,False,False,0.16361474990844727,2,True,,,4330,21.148539650016392,23.02152174575271,True,confirmation38,3,2,6,False,False,5081,False,True,True,unknown,official_detector,Cost-G,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.24319436041180972,1,1,True,True,True,0.03024446964263916,2,True,,,4330,23.582250033464756,23.436090764568245,True,confirmation38,6,3,8,False,False,5164,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.3046845215851281,1,4,False,False,False,0.13143658638000488,2,True,,,4330,6.009571891878572,6.422645264022239,True,confirmation38,11,1,1,True,True,5272,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,3,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.2370718111968706,1,1,True,True,True,0.0400547981262207,3,True,,,4333,13.44013585767652,12.56696700944605,True,confirmation38,10,2,1,False,False,4732,True,True,True,unknown,official_detector,Cost-G;Cost-H;Cost-R,3,data34-1,1,False,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.4123588238585496,2,2,False,False,False,0.17203903198242188,1,False,,,4337,14.498716739883346,14.911915931847501,True,confirmation38,12,1,3,False,False,4823,True,True,True,unknown,official_detector,Cost-H,1,data34-1,2,True,,,bytetrack
official_detector/confirmation38/data34-1/pedestrian/bytetrack,pedestrian,0.52470561214021,9,7,False,False,False,0.13643401861190796,2,True,,,4337,8.39685592428487,9.68155417789769,True,confirmation38,29,1,1,True,True,5269,False,True,True,unknown,official_detector,ACE-v1,1,data34-1,2,True,,,bytetrack
