AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
70.56980178329442,77.44781996179293,582,0,92,73.92886126093995,76.13882863340564,51,75.61633281972266,2014,confirmation38,0,regr_temporal_risk_05,2014,data34-3,deepocsort,2596,True
67.0473396258175,77.36166198485608,582,0,92,72.02007272869552,73.66594360086768,71,74.84591679506933,2014,confirmation38,0,regr_v1,2014,data34-3,deepocsort,2596,True
21.3750978664014,11.248073959938369,2304,0,12,15.50576285457132,15.997229916897506,61,8.898305084745763,292,confirmation38,0,geometry_reid_greedy_guard,292,data34-3,ocsort,2596,True
16.99409475405755,11.248073959938369,2304,0,12,13.825730891198482,9.349030470914126,156,5.238828967642527,292,confirmation38,0,no_refinement,292,data34-3,ocsort,2596,True
21.246160425920852,11.248073959938369,2304,0,12,15.458925701208138,15.927977839335181,60,8.936825885978427,292,confirmation38,0,regr_t_reliable_motion_min5,292,data34-3,ocsort,2596,True
21.38314672729072,11.248073959938369,2304,0,12,15.508681951886821,15.997229916897506,59,8.975346687211093,292,confirmation38,0,regr_temporal_risk_05,292,data34-3,ocsort,2596,True
18.411950610009686,11.248073959938369,2304,0,12,14.390934028343025,11.218836565096952,126,6.3944530046224966,292,confirmation38,0,regr_v1,292,data34-3,ocsort,2596,True
54.578841320368596,39.1739345062737,10339,12,1758,46.11877931241951,43.511314789157694,2047,35.55463145857158,8899,confirmation38,0,geometry_reid_greedy_guard,8911,data36-10,bytetrack,19238,True
54.22331667441509,39.20037314523675,10339,12,1758,45.9671542161213,42.62318377207006,2471,33.35066015178293,8899,confirmation38,0,no_refinement,8911,data36-10,bytetrack,19238,True
55.461736705903284,39.17836372301256,10339,12,1758,46.492378056709576,44.09392873636719,2033,35.627404096059884,8899,confirmation38,0,regr_t_reliable_motion_min5,8911,data36-10,bytetrack,19238,True
54.57125299103789,39.17836372301256,10339,12,1758,46.11823850414364,43.63210060748162,2033,35.627404096059884,8899,confirmation38,0,regr_temporal_risk_05,8911,data36-10,bytetrack,19238,True
54.37093271711505,39.19566223126123,10339,12,1758,46.039660525942374,43.34079363387687,2279,34.348684894479675,8899,confirmation38,0,regr_v1,8911,data36-10,bytetrack,19238,True
76.80350407342222,88.0183535590487,2289,0,315,82.21993526543491,82.59872329842209,197,87.07765880029109,16949,confirmation38,0,geometry_reid_greedy_guard,16949,data36-10,deepocsort,19238,True
78.52456504766604,88.0183535590487,2289,0,315,83.13604951982377,83.77041478984165,275,86.67221124857053,16949,confirmation38,0,no_refinement,16949,data36-10,deepocsort,19238,True
77.4648530243106,88.02503604637955,2289,0,315,82.57630586164176,83.07403211097908,194,87.09325293689572,16949,confirmation38,0,regr_t_reliable_motion_min5,16949,data36-10,deepocsort,19238,True
76.98142974776017,88.02503604637955,2289,0,315,82.31824185451752,82.7258407715478,194,87.09325293689572,16949,confirmation38,0,regr_temporal_risk_05,16949,data36-10,deepocsort,19238,True
76.64282583348607,88.00036133307071,2289,0,315,82.12549039237845,83.0629784176638,244,86.83335066015178,16949,confirmation38,0,regr_v1,16949,data36-10,deepocsort,19238,True
84.34401941082126,29.337768998856433,13594,0,123,49.7439982099322,43.07531548910859,126,28.68281526146169,5644,confirmation38,0,geometry_reid_greedy_guard,5644,data36-10,ocsort,19238,True
85.03111296929931,29.337768998856433,13594,0,123,49.9462025584425,42.65734265734265,246,28.059049797276224,5644,confirmation38,0,no_refinement,5644,data36-10,ocsort,19238,True
85.78924546411066,29.337768998856433,13594,0,123,50.16836718503276,43.58170565067117,129,28.667221124857058,5644,confirmation38,0,regr_t_reliable_motion_min5,5644,data36-10,ocsort,19238,True
84.33819131744652,29.337768998856433,13594,0,123,49.74227954821336,43.07531548910859,129,28.667221124857058,5644,confirmation38,0,regr_temporal_risk_05,5644,data36-10,ocsort,19238,True
84.2221647458929,29.337768998856433,13594,0,123,49.70805180148016,42.94670846394985,162,28.49568562220605,5644,confirmation38,0,regr_v1,5644,data36-10,ocsort,19238,True
64.45974823577598,41.582647759894584,4689,2,561,51.682653136426936,49.9961788307222,815,38.037362142696374,4197,confirmation38,0,geometry_reid_greedy_guard,4199,data36-11,bytetrack,8886,True
64.10577878222983,41.59309813122636,4689,2,561,51.54290532200331,48.742835307604125,982,36.158001350438894,4197,confirmation38,0,no_refinement,4199,data36-11,bytetrack,8886,True
64.46387477488264,41.57314962030835,4689,2,561,51.67856671547452,49.965609476499814,827,37.90231825343236,4197,confirmation38,0,regr_t_reliable_motion_min5,4199,data36-11,bytetrack,8886,True
64.46387477488264,41.57314962030835,4689,2,561,51.67856671547452,49.965609476499814,827,37.90231825343236,4197,confirmation38,0,regr_temporal_risk_05,4199,data36-11,bytetrack,8886,True
64.34705097595082,41.58419724271086,4689,2,561,51.637059074953065,49.461215131830336,893,37.15957686248031,4197,confirmation38,0,regr_v1,4199,data36-11,bytetrack,8886,True
90.48359347807559,93.2178642425006,599,0,55,91.84055376775639,93.67029639550456,41,92.79765923925277,8287,confirmation38,0,geometry_reid_greedy_guard,8287,data36-11,deepocsort,8886,True
91.0861042547879,93.2178642425006,599,0,55,92.14581967256808,93.98474349269202,50,92.69637632230476,8287,confirmation38,0,no_refinement,8287,data36-11,deepocsort,8886,True
90.45825417622092,93.2178642425006,599,0,55,91.82769321294332,93.67029639550456,42,92.7864055818141,8287,confirmation38,0,regr_t_reliable_motion_min5,8287,data36-11,deepocsort,8886,True
90.45989241156506,93.2178642425006,599,0,55,91.82852472738303,93.67029639550456,41,92.79765923925277,8287,confirmation38,0,regr_temporal_risk_05,8287,data36-11,deepocsort,8886,True
90.98766196336197,93.2178642425006,599,0,55,92.0960124110822,93.99638968147673,43,92.77515192437542,8287,confirmation38,0,regr_v1,8287,data36-11,deepocsort,8886,True
83.24954993808667,36.84447445419761,5612,0,37,55.38308330182856,52.13815789473685,85,35.88791357191087,3274,confirmation38,0,geometry_reid_greedy_guard,3274,data36-11,ocsort,8886,True
82.1228152318072,36.84447445419761,5612,0,37,55.0070174424601,49.29276315789474,268,33.828494260634706,3274,confirmation38,0,no_refinement,3274,data36-11,ocsort,8886,True
