AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
64.7429151080297,66.88609092758168,330,45,21,65.69361160214618,72.54150702426566,35,68.86864085041762,987,confirmation38,0,regr_tg_old,1032,data42-3,ocsort,1317,True
64.85774007485358,66.88609092758168,330,45,21,65.7489392307062,72.4563644103874,38,68.6408504176158,987,confirmation38,0,s2_h_cond_w3_endpoint_c50_r100,1032,data42-3,ocsort,1317,True
42.169310752138706,32.17708250767174,4264,1045,249,36.707051724401516,42.09566442841747,236,27.43096453343803,3377,confirmation38,0,geometry_greedy,4422,data46-11,bytetrack,7641,True
43.93422941559288,32.16840787414624,4264,1045,249,37.47681787524299,43.504932438033656,237,27.417877241198795,3377,confirmation38,0,geometry_reid_greedy,4422,data46-11,bytetrack,7641,True
37.57406737276339,32.20752574575753,4264,1045,249,34.63828974335445,38.282350990632516,326,26.25310823190682,3377,confirmation38,0,no_refinement,4422,data46-11,bytetrack,7641,True
43.37774514238188,32.17963383023352,4264,1045,249,37.238930301917556,43.206499212467875,250,27.24774244208873,3377,confirmation38,0,partial_hungarian_u080,4422,data46-11,bytetrack,7641,True
43.37478025099351,32.17963383023352,4264,1045,249,37.23761754090442,43.206499212467875,250,27.24774244208873,3377,confirmation38,0,partial_hungarian_u100,4422,data46-11,bytetrack,7641,True
43.9316453167253,32.16840787414624,4264,1045,249,37.47568181606662,43.504932438033656,237,27.417877241198795,3377,confirmation38,0,regr_final,4422,data46-11,bytetrack,7641,True
42.624741021448244,32.17793671171581,4264,1045,249,36.90990946806095,42.31119953577054,243,27.33935348776338,3377,confirmation38,0,regr_final_motion_always,4422,data46-11,bytetrack,7641,True
43.93422941559288,32.16840787414624,4264,1045,249,37.47681787524299,43.504932438033656,237,27.417877241198795,3377,confirmation38,0,regr_final_no_gap,4422,data46-11,bytetrack,7641,True
43.9316453167253,32.16840787414624,4264,1045,249,37.47568181606662,43.504932438033656,237,27.417877241198795,3377,confirmation38,0,regr_final_no_motion,4422,data46-11,bytetrack,7641,True
43.9316453167253,32.16840787414624,4264,1045,249,37.47568181606662,43.504932438033656,237,27.417877241198795,3377,confirmation38,0,regr_final_no_reciprocal,4422,data46-11,bytetrack,7641,True
