AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,accepted_correct,accepted_false,accepted_unknown,box_preserving,class_instances,duplicate_frame_identity_count,duplicate_free,eligible_source_tracklets,family,input_rows,method,output_rows,predicted_boxes,protocol,sequence,tie_ambiguous,tie_excluded_correct,tie_excluded_false,tracker,valid_common_box_protocol,valid_gt_boxes
84.31844551760021,61.11215803763096,490,98,27,71.63646451279769,80.36616161616162,5,66.68539325842696,1290,2,0,3,True,8,0,True,28,confirmation38,1388,path_g,1388,1388,official_detector,data36-13,0,2,0,deepocsort,True,1780
84.31844551760021,61.11215803763096,490,98,27,71.63646451279769,80.36616161616162,5,66.68539325842696,1290,2,0,3,True,8,0,True,28,confirmation38,1388,cost_h_margin_reassign,1388,1388,official_detector,data36-13,0,2,0,deepocsort,True,1780
84.31844551760021,61.11215803763096,490,98,27,71.63646451279769,80.36616161616162,5,66.68539325842696,1290,2,0,3,True,8,0,True,28,confirmation38,1388,cost_h_motion_reassign,1388,1388,official_detector,data36-13,0,2,0,deepocsort,True,1780
84.31844551760021,61.11215803763096,490,98,27,71.63646451279769,80.36616161616162,5,66.68539325842696,1290,2,0,3,True,8,0,True,28,confirmation38,1388,cost_h_full_postfilter,1388,1388,official_detector,data36-13,0,2,0,deepocsort,True,1780
84.31844551760021,61.11215803763096,490,98,27,71.63646451279769,80.36616161616162,5,66.68539325842696,1290,2,0,3,True,8,0,True,28,confirmation38,1388,cost_h_full_reassign,1388,1388,official_detector,data36-13,0,2,0,deepocsort,True,1780
84.31844551760021,61.11215803763096,490,98,27,71.63646451279769,80.36616161616162,5,66.68539325842696,1290,2,0,3,True,8,0,True,28,confirmation38,1388,cost_h_soft_information,1388,1388,official_detector,data36-13,0,2,0,deepocsort,True,1780
84.31844551760021,61.11215803763096,490,98,27,71.63646451279769,80.36616161616162,5,66.68539325842696,1290,2,0,3,True,8,0,True,28,confirmation38,1388,path_g_full_reassign,1388,1388,official_detector,data36-13,0,2,0,deepocsort,True,1780
43.77632039260631,36.22923821010871,6735,805,772,39.393703854971996,41.82449181953396,836,35.81609195402299,6315,0,0,0,True,8,0,True,821,confirmation38,7120,no_refinement,7120,7120,official_detector,data36-4,0,0,0,bytetrack,True,13050
48.045929482390754,36.21939736785457,6735,805,772,41.31742788460516,45.880019831432826,633,37.371647509578544,6315,9,2,324,True,8,0,True,821,confirmation38,7120,ace_v1,7120,7120,official_detector,data36-4,0,9,2,bytetrack,True,13050
48.63840912045093,36.224191683137306,6735,805,772,41.586003457275694,47.03024293505206,554,37.97701149425287,6315,8,2,372,True,8,0,True,821,confirmation38,7120,cost_r,7120,7120,official_detector,data36-4,0,8,2,bytetrack,True,13050
49.19215494753721,36.21405185689561,6735,805,772,41.82855477999157,48.19038175508181,459,38.70498084291188,6315,10,2,499,True,8,0,True,821,confirmation38,7120,cost_g_legacy,7120,7120,official_detector,data36-4,0,10,2,bytetrack,True,13050
48.84716757786668,36.22534814811917,6735,805,772,41.67932179773204,47.39712444224095,546,38.03831417624521,6315,10,3,470,True,8,0,True,821,confirmation38,7120,cost_h,7120,7120,official_detector,data36-4,0,10,3,bytetrack,True,13050
48.87979039530105,36.212910835619894,6735,805,772,41.687560711211816,47.5359444719881,534,38.13026819923372,6315,10,2,450,True,8,0,True,821,confirmation38,7120,path_g,7120,7120,official_detector,data36-4,0,10,2,bytetrack,True,13050
48.91669505040186,36.22246953165416,6735,805,772,41.7090231858424,47.59543877045117,525,38.19923371647509,6315,10,2,424,True,8,0,True,821,confirmation38,7120,cost_h_margin_reassign,7120,7120,official_detector,data36-4,0,10,2,bytetrack,True,13050
48.83720019386549,36.22534814811917,6735,805,772,41.67488241660175,47.3475458601884,549,38.015325670498086,6315,10,3,466,True,8,0,True,821,confirmation38,7120,cost_h_motion_reassign,7120,7120,official_detector,data36-4,0,10,3,bytetrack,True,13050
48.797003642568654,36.22534814811917,6735,805,772,41.65617891320547,47.23847297967278,566,37.88505747126437,6315,10,2,352,True,8,0,True,821,confirmation38,7120,cost_h_full_postfilter,7120,7120,official_detector,data36-4,0,10,2,bytetrack,True,13050
48.88627905761325,36.224191683137306,6735,805,772,41.696139396581174,47.50619732275657,545,38.04597701149425,6315,10,2,387,True,8,0,True,821,confirmation38,7120,cost_h_full_reassign,7120,7120,official_detector,data36-4,0,10,2,bytetrack,True,13050
48.92799267273992,36.22246953165416,6735,805,772,41.714328063579046,47.58552305404066,528,38.17624521072797,6315,10,2,457,True,8,0,True,821,confirmation38,7120,cost_h_soft_information,7120,7120,official_detector,data36-4,0,10,2,bytetrack,True,13050
48.85254953376612,36.212910835619894,6735,805,772,41.67506276026035,47.46653445711453,547,38.03065134099617,6315,10,2,386,True,8,0,True,821,confirmation38,7120,path_g_full_reassign,7120,7120,official_detector,data36-4,0,10,2,bytetrack,True,13050
47.31436408051006,33.37772051384937,7975,451,269,39.55560945288945,38.296726959517656,320,32.980842911877396,5075,0,0,0,True,8,0,True,438,confirmation38,5526,no_refinement,5526,5526,official_detector,data36-4,0,0,0,ocsort,True,13050
47.686257107723804,33.37531524471063,7975,451,269,39.72317117090345,39.66408268733851,234,33.639846743295024,5075,10,17,134,True,8,0,True,438,confirmation38,5526,ace_v1,5526,5526,official_detector,data36-4,0,10,17,ocsort,True,13050
48.140928680226466,33.37522420653036,7975,451,269,39.916626391034896,40.37467700258398,199,33.90804597701149,5075,15,13,153,True,8,0,True,438,confirmation38,5526,cost_r,5526,5526,official_detector,data36-4,0,15,13,ocsort,True,13050
48.23729479411003,33.37522420653036,7975,451,269,39.95786919114065,40.47157622739018,187,34.0,5075,15,13,179,True,8,0,True,438,confirmation38,5526,cost_g_legacy,5526,5526,official_detector,data36-4,0,15,13,ocsort,True,13050
48.139979537352254,33.37522420653036,7975,451,269,39.916200066604,40.36391042204996,195,33.93869731800766,5075,15,13,171,True,8,0,True,438,confirmation38,5526,cost_h,5526,5526,official_detector,data36-4,0,15,13,ocsort,True,13050
48.14117615069293,33.37522420653036,7975,451,269,39.91671727297825,40.36391042204996,194,33.946360153256705,5075,15,13,168,True,8,0,True,438,confirmation38,5526,path_g,5526,5526,official_detector,data36-4,0,15,13,ocsort,True,13050
48.138140320437756,33.37522420653036,7975,451,269,39.91540764376589,40.35314384151594,195,33.93869731800766,5075,15,13,165,True,8,0,True,438,confirmation38,5526,cost_h_margin_reassign,5526,5526,official_detector,data36-4,0,15,13,ocsort,True,13050
48.139979537352254,33.37522420653036,7975,451,269,39.916200066604,40.36391042204996,195,33.93869731800766,5075,15,13,171,True,8,0,True,438,confirmation38,5526,cost_h_motion_reassign,5526,5526,official_detector,data36-4,0,15,13,ocsort,True,13050
48.13333761701113,33.37522420653036,7975,451,269,39.91332703496502,40.35314384151594,200,33.900383141762454,5075,15,13,153,True,8,0,True,438,confirmation38,5526,cost_h_full_postfilter,5526,5526,official_detector,data36-4,0,15,13,ocsort,True,13050
48.13552301811691,33.37522420653036,7975,451,269,39.91427027049658,40.36391042204996,198,33.91570881226053,5075,15,13,155,True,8,0,True,438,confirmation38,5526,cost_h_full_reassign,5526,5526,official_detector,data36-4,0,15,13,ocsort,True,13050
48.20804429669212,33.37522420653036,7975,451,269,39.94530704387634,40.45004306632214,194,33.946360153256705,5075,15,13,168,True,8,0,True,438,confirmation38,5526,cost_h_soft_information,5526,5526,official_detector,data36-4,0,15,13,ocsort,True,13050
48.13552301811691,33.37522420653036,7975,451,269,39.91427027049658,40.36391042204996,198,33.91570881226053,5075,15,13,155,True,8,0,True,438,confirmation38,5526,path_g_full_reassign,5526,5526,official_detector,data36-4,0,15,13,ocsort,True,13050
71.79749529984699,54.80216784319653,3891,803,427,61.97281181730765,75.36068138362594,66,63.524904214559385,9159,0,0,0,True,8,0,True,169,confirmation38,9962,no_refinement,9962,9962,official_detector,data36-4,0,0,0,deepocsort,True,13050
72.25345866664395,54.8016511503423,3891,803,427,62.186333535623106,76.05597079784461,49,63.6551724137931,9159,3,4,33,True,8,0,True,169,confirmation38,9962,ace_v1,9962,9962,official_detector,data36-4,0,3,4,deepocsort,True,13050
72.70126623744112,54.79673966216041,3891,803,427,62.37863800364442,76.29932209282113,43,63.701149425287355,9159,4,3,34,True,8,0,True,169,confirmation38,9962,cost_r,9962,9962,official_detector,data36-4,0,4,3,deepocsort,True,13050
72.59987746697568,54.79673966216041,3891,803,427,62.33246843898533,76.04727968016687,39,63.73180076628352,9159,4,3,44,True,8,0,True,169,confirmation38,9962,cost_g_legacy,9962,9962,official_detector,data36-4,0,4,3,deepocsort,True,13050
72.69581874961351,54.79807630011791,3891,803,427,62.37645928315585,76.24717538675473,42,63.7088122605364,9159,4,3,41,True,8,0,True,169,confirmation38,9962,cost_h,9962,9962,official_detector,data36-4,0,4,3,deepocsort,True,13050
72.68467297651341,54.79673966216041,3891,803,427,62.370747611428314,76.22110203372154,42,63.7088122605364,9159,4,3,40,True,8,0,True,169,confirmation38,9962,path_g,9962,9962,official_detector,data36-4,0,4,3,deepocsort,True,13050
72.66692420860535,54.79673966216041,3891,803,427,62.36254458185536,76.1863375630106,42,63.7088122605364,9159,4,3,37,True,8,0,True,169,confirmation38,9962,cost_h_margin_reassign,9962,9962,official_detector,data36-4,0,4,3,deepocsort,True,13050
72.68745772689446,54.81019094703723,3891,803,427,62.379364112111446,76.238484269077,41,63.71647509578544,9159,4,3,38,True,8,0,True,169,confirmation38,9962,cost_h_motion_reassign,9962,9962,official_detector,data36-4,0,4,3,deepocsort,True,13050
72.72208810770307,54.79807630011791,3891,803,427,62.38861315886219,76.238484269077,43,63.701149425287355,9159,4,3,33,True,8,0,True,169,confirmation38,9962,cost_h_full_postfilter,9962,9962,official_detector,data36-4,0,4,3,deepocsort,True,13050
72.69953359757014,54.79673966216041,3891,803,427,62.377644032381156,76.238484269077,42,63.7088122605364,9159,4,3,35,True,8,0,True,169,confirmation38,9962,cost_h_full_reassign,9962,9962,official_detector,data36-4,0,4,3,deepocsort,True,13050
72.69172449969211,54.79673966216041,3891,803,427,62.374008216563304,76.32539544585434,42,63.7088122605364,9159,4,3,40,True,8,0,True,169,confirmation38,9962,cost_h_soft_information,9962,9962,official_detector,data36-4,0,4,3,deepocsort,True,13050
72.69953359757014,54.79673966216041,3891,803,427,62.377644032381156,76.238484269077,42,63.7088122605364,9159,4,3,35,True,8,0,True,169,confirmation38,9962,path_g_full_reassign,9962,9962,official_detector,data36-4,0,4,3,deepocsort,True,13050
65.48585848632003,47.52836257404176,3006,436,328,55.68246892812948,62.969724631066484,367,51.5271061338763,4852,0,0,0,True,8,0,True,361,confirmation38,5288,no_refinement,5288,5288,official_detector,data36-5,0,0,0,bytetrack,True,7858
67.73697430130075,47.52836257404176,3006,436,328,56.646692332137185,65.72341396622546,301,52.36701450750827,4852,6,0,125,True,8,0,True,361,confirmation38,5288,ace_v1,5288,5288,official_detector,data36-5,0,6,0,bytetrack,True,7858
67.80489222606818,47.52836257404176,3006,436,328,56.67665511211347,66.19504031644607,283,52.59608042758972,4852,6,1,135,True,8,0,True,361,confirmation38,5288,cost_r,5288,5288,official_detector,data36-5,0,6,1,bytetrack,True,7858
67.92795197704227,47.52836257404176,3006,436,328,56.729124255145614,67.00136923779097,221,53.385085263425815,4852,6,1,193,True,8,0,True,361,confirmation38,5288,cost_g_legacy,5288,5288,official_detector,data36-5,0,6,1,bytetrack,True,7858
67.79968789254917,47.52836257404176,3006,436,328,56.67405297229197,66.21025406967898,288,52.53245100534487,4852,6,1,188,True,8,0,True,361,confirmation38,5288,cost_h,5288,5288,official_detector,data36-5,0,6,1,bytetrack,True,7858
67.78462601253484,47.52836257404176,3006,436,328,56.66796282523523,66.33196409554238,276,52.6851616187325,4852,6,1,167,True,8,0,True,361,confirmation38,5288,path_g,5288,5288,official_detector,data36-5,0,6,1,bytetrack,True,7858
67.76580759010578,47.52836257404176,3006,436,328,56.659894505077006,66.24068157614484,280,52.634258080936625,4852,6,1,149,True,8,0,True,361,confirmation38,5288,cost_h_margin_reassign,5288,5288,official_detector,data36-5,0,6,1,bytetrack,True,7858
67.79712734681038,47.52836257404176,3006,436,328,56.672877312774716,66.1493990567473,288,52.53245100534487,4852,6,1,183,True,8,0,True,361,confirmation38,5288,cost_h_motion_reassign,5288,5288,official_detector,data36-5,0,6,1,bytetrack,True,7858
67.7316279603265,47.52836257404176,3006,436,328,56.644890775548184,65.96683401795222,295,52.44336981420209,4852,6,1,121,True,8,0,True,361,confirmation38,5288,cost_h_full_postfilter,5288,5288,official_detector,data36-5,0,6,1,bytetrack,True,7858
67.7595359107043,47.52836257404176,3006,436,328,56.65719019335956,66.21025406967898,282,52.608806312038695,4852,6,1,139,True,8,0,True,361,confirmation38,5288,cost_h_full_reassign,5288,5288,official_detector,data36-5,0,6,1,bytetrack,True,7858
67.84874697253296,47.52836257404176,3006,436,328,56.69500997979555,66.40803286170697,277,52.67243573428353,4852,6,1,175,True,8,0,True,361,confirmation38,5288,cost_h_soft_information,5288,5288,official_detector,data36-5,0,6,1,bytetrack,True,7858
67.7595359107043,47.52836257404176,3006,436,328,56.65719019335956,66.21025406967898,282,52.608806312038695,4852,6,1,139,True,8,0,True,361,confirmation38,5288,path_g_full_reassign,5288,5288,official_detector,data36-5,0,6,1,bytetrack,True,7858
73.62507183642151,48.48175315840429,3408,317,121,59.635557895321035,63.46138613861386,169,50.445405955713916,4450,0,0,0,True,8,0,True,262,confirmation38,4767,no_refinement,4767,4767,official_detector,data36-5,0,0,0,ocsort,True,7858
74.69268057876103,48.352294246674624,3408,317,121,59.99111343792713,64.66534653465347,131,50.92898956477475,4450,9,2,68,True,8,0,True,262,confirmation38,4767,ace_v1,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
74.65886626272015,48.352294246674624,3408,317,121,59.97740960175547,64.90297029702971,107,51.23441079155001,4450,9,2,82,True,8,0,True,262,confirmation38,4767,cost_r,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
74.63838362771644,48.35131738484749,3408,317,121,59.968576174534945,64.90297029702971,104,51.27258844489692,4450,9,2,97,True,8,0,True,262,confirmation38,4767,cost_g_legacy,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
74.64208193066204,48.35131738484749,3408,317,121,59.970087082985025,64.90297029702971,102,51.29804021379486,4450,9,2,100,True,8,0,True,262,confirmation38,4767,cost_h,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
74.63816660812275,48.35131738484749,3408,317,121,59.96848675389871,64.90297029702971,104,51.27258844489692,4450,9,2,97,True,8,0,True,262,confirmation38,4767,path_g,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
74.63830130362885,48.352294246674624,3408,317,121,59.969133136336325,64.91881188118812,103,51.28531432934589,4450,9,2,89,True,8,0,True,262,confirmation38,4767,cost_h_margin_reassign,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
74.64554531908547,48.35131738484749,3408,317,121,59.971503925307616,64.93465346534654,102,51.29804021379486,4450,9,2,98,True,8,0,True,262,confirmation38,4767,cost_h_motion_reassign,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
74.66017843057394,48.352294246674624,3408,317,121,59.977941178703745,64.90297029702971,109,51.20895902265208,4450,9,2,75,True,8,0,True,262,confirmation38,4767,cost_h_full_postfilter,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
74.66232959638921,48.352294246674624,3408,317,121,59.97882628889472,64.93465346534654,107,51.23441079155001,4450,9,2,80,True,8,0,True,262,confirmation38,4767,cost_h_full_reassign,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
74.64543771766273,48.35131738484749,3408,317,121,59.97146821580559,64.95049504950495,99,51.33621786714176,4450,9,2,98,True,8,0,True,262,confirmation38,4767,cost_h_soft_information,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
74.66232959638921,48.352294246674624,3408,317,121,59.97882628889472,64.93465346534654,107,51.23441079155001,4450,9,2,80,True,8,0,True,262,confirmation38,4767,path_g_full_reassign,4767,4767,official_detector,data36-5,0,9,2,ocsort,True,7858
81.2194112226694,62.92043467101559,1667,437,145,71.09244293913606,83.90169819135718,13,73.0593026215322,6191,0,0,0,True,8,0,True,87,confirmation38,6628,no_refinement,6628,6628,official_detector,data36-5,0,0,0,deepocsort,True,7858
81.53865693942895,62.92043467101559,1667,437,145,71.23030277066951,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,ace_v1,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
81.5491673779749,62.92043467101559,1667,437,145,71.23491205571885,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,cost_r,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
81.5491673779749,62.92043467101559,1667,437,145,71.23491205571885,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,cost_g_legacy,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
81.5491673779749,62.92043467101559,1667,437,145,71.23491205571885,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,cost_h,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
81.5491673779749,62.92043467101559,1667,437,145,71.23491205571885,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,path_g,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
81.5491673779749,62.92043467101559,1667,437,145,71.23491205571885,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,cost_h_margin_reassign,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
81.5491673779749,62.92043467101559,1667,437,145,71.23491205571885,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,cost_h_motion_reassign,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
81.5491673779749,62.92043467101559,1667,437,145,71.23491205571885,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,cost_h_full_postfilter,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
81.5491673779749,62.92043467101559,1667,437,145,71.23491205571885,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,cost_h_full_reassign,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
81.5491673779749,62.92043467101559,1667,437,145,71.23491205571885,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,cost_h_soft_information,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
81.5491673779749,62.92043467101559,1667,437,145,71.23491205571885,84.26066547010907,11,73.08475439043013,6191,2,2,2,True,8,0,True,87,confirmation38,6628,path_g_full_reassign,6628,6628,official_detector,data36-5,0,2,2,deepocsort,True,7858
47.459935869035576,46.38216697323927,5850,962,625,46.73536896420227,50.88413607275177,658,47.83519553072625,8470,0,0,0,True,8,0,True,593,confirmation38,9432,no_refinement,9432,9432,official_detector,data37-1,0,0,0,bytetrack,True,14320
49.904857196945315,46.38272379992402,5850,962,625,47.951502778531676,53.738632536207476,563,48.4986033519553,8470,10,2,201,True,8,0,True,593,confirmation38,9432,ace_v1,9432,9432,official_detector,data37-1,0,10,2,bytetrack,True,14320
50.01107947564737,46.38216697323927,5850,962,625,48.0036808573889,53.98282249915797,506,48.89664804469274,8470,11,2,228,True,8,0,True,593,confirmation38,9432,cost_r,9432,9432,official_detector,data37-1,0,11,2,bytetrack,True,14320
50.59604499581164,46.39482556939682,5850,962,625,48.300044453991234,55.03536544291007,417,49.51815642458101,8470,13,2,322,True,8,0,True,593,confirmation38,9432,cost_g_legacy,9432,9432,official_detector,data37-1,0,13,2,bytetrack,True,14320
50.110526210144904,46.395382544761965,5850,962,625,48.060084974112286,54.277534523408555,491,49.00139664804469,8470,11,2,291,True,8,0,True,593,confirmation38,9432,cost_h,9432,9432,official_detector,data37-1,0,11,2,bytetrack,True,14320
50.0747978246445,46.39482556939682,5850,962,625,48.04186991429024,54.260693836308526,494,48.9804469273743,8470,11,2,281,True,8,0,True,593,confirmation38,9432,path_g,9432,9432,official_detector,data37-1,0,11,2,bytetrack,True,14320
50.15807247318782,46.39482556939682,5850,962,625,48.08346592500706,54.41226002020883,491,49.00139664804469,8470,11,2,267,True,8,0,True,593,confirmation38,9432,cost_h_margin_reassign,9432,9432,official_detector,data37-1,0,11,2,bytetrack,True,14320
50.11160914530812,46.395382544761965,5850,962,625,48.06063650206826,54.277534523408555,491,49.00139664804469,8470,11,2,290,True,8,0,True,593,confirmation38,9432,cost_h_motion_reassign,9432,9432,official_detector,data37-1,0,11,2,bytetrack,True,14320
50.059458208190186,46.38216697323927,5850,962,625,48.02771631356493,54.00808352980802,512,48.85474860335196,8470,11,2,224,True,8,0,True,593,confirmation38,9432,cost_h_full_postfilter,9432,9432,official_detector,data37-1,0,11,2,bytetrack,True,14320
50.04452482720379,46.38216697323927,5850,962,625,48.020399993431,54.1007073088582,505,48.9036312849162,8470,11,2,241,True,8,0,True,593,confirmation38,9432,cost_h_full_reassign,9432,9432,official_detector,data37-1,0,11,2,bytetrack,True,14320
50.15207675551977,46.389362835818794,5850,962,625,48.077748520956725,54.395419333108784,491,49.00139664804469,8470,11,2,286,True,8,0,True,593,confirmation38,9432,cost_h_soft_information,9432,9432,official_detector,data37-1,0,11,2,bytetrack,True,14320
50.041388309994,46.38216697323927,5850,962,625,48.018855469287466,54.07544627820815,504,48.910614525139664,8470,11,2,239,True,8,0,True,593,confirmation38,9432,path_g_full_reassign,9432,9432,official_detector,data37-1,0,11,2,bytetrack,True,14320
57.95211226132678,45.15949359208021,6880,621,340,51.02484478357056,53.089674277288765,334,45.286312849162016,7440,0,0,0,True,8,0,True,404,confirmation38,8061,no_refinement,8061,8061,official_detector,data37-1,0,0,0,ocsort,True,14320
60.418084255160174,45.151377391035545,6880,621,340,52.10604056708862,55.386265135606095,259,45.81005586592179,7440,11,3,123,True,8,0,True,404,confirmation38,8061,ace_v1,8061,8061,official_detector,data37-1,0,11,3,ocsort,True,14320
60.35716693035087,45.151377391035545,6880,621,340,52.08051803967854,55.538179706000626,238,45.95670391061453,7440,12,4,137,True,8,0,True,404,confirmation38,8061,cost_r,8061,8061,official_detector,data37-1,0,12,4,ocsort,True,14320
60.46749014592927,45.14922953788296,6880,621,340,52.12855811045585,55.842008846789696,213,46.13128491620112,7440,12,4,173,True,8,0,True,404,confirmation38,8061,cost_g_legacy,8061,8061,official_detector,data37-1,0,12,4,ocsort,True,14320
60.4091804111876,45.14922953788296,6880,621,340,52.10248347571419,55.752647334792904,223,46.061452513966486,7440,12,4,168,True,8,0,True,404,confirmation38,8061,cost_h,8061,8061,official_detector,data37-1,0,12,4,ocsort,True,14320
60.39626070297598,45.151377391035545,6880,621,340,52.097901337343686,55.672221973995796,225,46.047486033519554,7440,12,4,159,True,8,0,True,404,confirmation38,8061,path_g,8061,8061,official_detector,data37-1,0,12,4,ocsort,True,14320
60.403680370297465,45.151377391035545,6880,621,340,52.10121445582318,55.70796657879451,225,46.047486033519554,7440,12,4,155,True,8,0,True,404,confirmation38,8061,cost_h_margin_reassign,8061,8061,official_detector,data37-1,0,12,4,ocsort,True,14320
60.412742810134255,45.14922953788296,6880,621,340,52.104066363141946,55.73477503239354,223,46.061452513966486,7440,12,4,166,True,8,0,True,404,confirmation38,8061,cost_h_motion_reassign,8061,8061,official_detector,data37-1,0,12,4,ocsort,True,14320
60.3546522539602,45.151377391035545,6880,621,340,52.07931254125875,55.52924355480094,240,45.9427374301676,7440,12,4,131,True,8,0,True,404,confirmation38,8061,cost_h_full_postfilter,8061,8061,official_detector,data37-1,0,12,4,ocsort,True,14320
60.36045502876451,45.151377391035545,6880,621,340,52.08193081423907,55.55605200839998,236,45.970670391061454,7440,12,4,141,True,8,0,True,404,confirmation38,8061,cost_h_full_reassign,8061,8061,official_detector,data37-1,0,12,4,ocsort,True,14320
60.39699752051963,45.151377391035545,6880,621,340,52.098246189961316,55.70796657879451,225,46.047486033519554,7440,12,4,164,True,8,0,True,404,confirmation38,8061,cost_h_soft_information,8061,8061,official_detector,data37-1,0,12,4,ocsort,True,14320
60.36045502876451,45.151377391035545,6880,621,340,52.08193081423907,55.55605200839998,236,45.970670391061454,7440,12,4,141,True,8,0,True,404,confirmation38,8061,path_g_full_reassign,8061,8061,official_detector,data37-1,0,12,4,ocsort,True,14320
77.0966807266176,57.27870575679555,4400,729,323,66.06168573275751,75.45356241739756,52,63.81983240223463,9920,0,0,0,True,8,0,True,171,confirmation38,10649,no_refinement,10649,10649,official_detector,data37-1,0,0,0,deepocsort,True,14320
77.73110865963895,57.283684391731704,4400,729,323,66.345110452297,76.40674436301013,37,63.92458100558659,9920,2,1,30,True,8,0,True,171,confirmation38,10649,ace_v1,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
77.91198082967651,57.283684391731704,4400,729,323,66.4264987668218,76.67908206175657,36,63.93156424581006,9920,2,1,29,True,8,0,True,171,confirmation38,10649,cost_r,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
77.94527098081754,57.283684391731704,4400,729,323,66.44177663999031,76.64704233249229,35,63.938547486033514,9920,2,1,31,True,8,0,True,171,confirmation38,10649,cost_g_legacy,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
77.90823825993346,57.283684391731704,4400,729,323,66.42496800762157,76.62301253554408,37,63.92458100558659,9920,2,1,31,True,8,0,True,171,confirmation38,10649,cost_h,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
77.88296464726989,57.283684391731704,4400,729,323,66.41348402272288,76.59898273859585,36,63.93156424581006,9920,2,1,30,True,8,0,True,171,confirmation38,10649,path_g,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
77.88296464726989,57.283684391731704,4400,729,323,66.41348402272288,76.59898273859585,36,63.93156424581006,9920,2,1,30,True,8,0,True,171,confirmation38,10649,cost_h_margin_reassign,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
78.01202053566406,57.283684391731704,4400,729,323,66.47123392601043,76.79923104649767,38,63.91759776536313,9920,2,1,28,True,8,0,True,171,confirmation38,10649,cost_h_motion_reassign,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
77.96557062702337,57.283684391731704,4400,729,323,66.45012546210855,76.77520124954944,38,63.91759776536313,9920,2,1,25,True,8,0,True,171,confirmation38,10649,cost_h_full_postfilter,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
77.98674692300047,57.283684391731704,4400,729,323,66.45976008754982,76.77520124954944,37,63.92458100558659,9920,2,1,27,True,8,0,True,171,confirmation38,10649,cost_h_full_reassign,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
77.88296464726989,57.283684391731704,4400,729,323,66.41348402272288,76.59898273859585,36,63.93156424581006,9920,2,1,30,True,8,0,True,171,confirmation38,10649,cost_h_soft_information,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
77.98674692300047,57.283684391731704,4400,729,323,66.45976008754982,76.77520124954944,37,63.92458100558659,9920,2,1,27,True,8,0,True,171,confirmation38,10649,path_g_full_reassign,10649,10649,official_detector,data37-1,0,2,1,deepocsort,True,14320
54.87048900226091,61.80773428703979,872,331,118,58.16118958711635,68.66658792960907,151,69.93783303730018,3632,0,0,0,True,8,0,True,140,confirmation38,3963,no_refinement,3963,3963,official_detector,data37-10,0,0,0,bytetrack,True,4504
53.72896350185482,61.80773428703979,872,331,118,57.55094440046631,68.35951340498406,117,70.69271758436945,3632,0,2,53,True,8,0,True,140,confirmation38,3963,ace_v1,3963,3963,official_detector,data37-10,0,0,2,bytetrack,True,4504
